,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119
S19: 0.0-5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.390625,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9125,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9923420329670329,1.0,0.9961659377159408,1.0491803278688525,0.9582306656657533,1.0067763794772508,0.9919265246414773,1.0,0.9961659377159408,1.0,0.9961659377159408,1.0,0.9961659377159408,1.0,0.9961659377159408,1.0,0.9961659377159408,1.0,0.9961659377159408,1.0491803278688525,0.9582306656657533,1.0,0.9961659377159408,1.0067763794772508,0.9919265246414772,1.0,0.9961659377159408,1.0,0.9961659377159408
S19: 5.0-10.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.090625,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9900068681318681,1.0,0.9929381467280226,1.0752132333936417,0.9152577607362713,1.0,0.9929381467280226,1.0,0.9929381467280226,1.0,0.9929381467280226,1.0,0.9929381467280226,1.0,0.9929381467280226,1.0,0.9929381467280226,1.0,0.9929381467280226,1.0752132333936417,0.9152577607362713,1.0,0.9929381467280226,1.0,0.9929381467280226,1.0,0.9929381467280226,1.0,0.9929381467280226
S19: 10.0-15.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.734375,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9970810439560439,1.0,0.9987462374363419,1.0208588957055216,0.9849548492361038,1.0,0.9987462374363419,1.0,0.9987462374363419,1.0,0.9987462374363419,1.0,0.9987462374363419,1.0,0.9987462374363419,1.0,0.9987462374363419,1.0,0.9987462374363419,1.0208588957055216,0.9849548492361038,1.0,0.9987462374363419,1.0,0.9987462374363419,1.0,0.9987462374363419,1.0,0.9987462374363419
S19: 15.0-20.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.95625,1.0,1.0,1.0,1.0,1.0,0.85625,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.803125,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.995776098901099,1.0,0.9982603579118858,1.0033767486734202,0.9961729905969776,1.0111813320369472,0.9911504523004755,1.015377105198926,0.988321567868947,1.0111813320369472,0.9911504523004755,1.0,0.9982603579118858,1.0,0.9982603579118858,1.0,0.9982603579118858,1.0,0.9982603579118858,1.0033767486734202,0.9961729905969776,1.0,0.9982603579118858,1.0,0.9982603579118858,1.015377105198926,0.988321567868947,1.0,0.9982603579118858
S19: 20.0-25.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.678125,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.04375,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.90625,1.0,1.0,1.0,1.0,1.0,1.0,0.325,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6625,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.984375,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9703983516483515,1.0253882178949962,0.96688234524359,1.0,0.9840089292638282,1.1063829787234043,0.8937405851606454,1.0628513030148186,0.9355201623605163,1.1105178857447944,0.8756549916601096,1.0072639225181599,0.979585819169391,1.0,0.9840089292638284,1.0,0.9840089292638284,1.0253882178949962,0.96688234524359,1.0012033694344165,0.9832705615935087,1.0012033694344165,0.9832705615935087,1.0510358767054067,0.9669881416263184,1.054766734279919,0.9400725884922289,1.0,0.9840089292638284
S19: 25.0-30.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.55,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.984375,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.740625,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.992032967032967,1.0,0.9963954399616992,1.0358565737051793,0.9711357225982183,1.0,0.9963954399616992,1.0012033694344165,0.9956570722913801,1.0,0.9963954399616992,1.0,0.9963954399616992,1.0,0.9963954399616992,1.0,0.9963954399616992,1.0,0.9963954399616992,1.057716755657259,0.9577042634804724,1.0203581064508218,0.9831845971137145,1.0,0.9963954399616992,1.0012033694344165,0.9956570722913798,1.0,0.9963954399616992
S19: 30.0-35.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9875,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.959375,1.0,1.0,1.0,1.0,1.0,1.0,0.55625,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.940625,1.0,1.0,1.0,1.0,1.0,0.775,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9914148351648352,1.0,0.996190359919774,1.0009624639076034,0.995600287574832,1.0,0.996190359919774,1.038701622971286,0.9692411256963738,1.0,0.996190359919774,1.0031347962382446,0.9942854351701752,1.0223642172523961,0.9818759752357249,1.0045882637044192,0.993363180042414,1.0,0.996190359919774,1.0009624639076034,0.995600287574832,1.0,0.996190359919774,1.0,0.996190359919774,1.0353409656545545,0.9711773086986332,1.0176125244618395,0.9847242464905179
S19: 35.0-40.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.590625,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.859375,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.993956043956044,1.0,0.9973045489968126,1.0325142715313975,0.9746017768451656,1.0,0.9973045489968126,1.0109356014580801,0.9903573601134003,1.0,0.9973045489968126,1.0,0.9973045489968126,1.0,0.9973045489968126,1.0,0.9973045489968126,1.0,0.9973045489968126,1.0325142715313975,0.9746017768451656,1.0,0.9973045489968126,1.0,0.9973045489968126,1.0109356014580801,0.9903573601134003,1.0,0.9973045489968126
S19: 40.0-45.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.875,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9986263736263736,1.0,0.9994418665562332,1.0,0.9994418665562332,1.0,0.9994418665562332,1.0097087378640777,0.9933023986747989,1.0,0.9994418665562332,1.0,0.9994418665562332,1.0,0.9994418665562332,1.0,0.9994418665562332,1.0,0.9994418665562332,1.0,0.9994418665562332,1.0,0.9994418665562332,1.0,0.9994418665562332,1.0097087378640777,0.9933023986747992,1.0,0.9994418665562332
S19: 45.0-50.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.94375,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.999381868131868,1.0,0.9997549618129623,1.0043457267020763,0.9970595417555481,1.0,0.9997549618129623,1.0,0.9997549618129623,1.0,0.9997549618129623,1.0,0.9997549618129623,1.0,0.9997549618129623,1.0,0.9997549618129623,1.0,0.9997549618129623,1.0043457267020763,0.997059541755548,1.0,0.9997549618129623,1.0,0.9997549618129623,1.0,0.9997549618129623,1.0,0.9997549618129623
