,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119
S23: 0.0-5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.953125,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.35625,1.0,1.0,1.0,1.0,1.0,1.0,0.759375,1.0,1.0,1.0,0.978125,1.0,1.0,1.0,1.0,1.0,1.0,0.25,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.93125,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.65625,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9767513736263737,1.0036188178528347,0.9858830852077549,1.0,0.9881219665727425,1.0729945834408048,0.9351391697277986,1.0631229235880397,0.9349358575636196,1.0579857578840286,0.9441939795575707,1.0016855285335902,0.987120911737699,1.0,0.9881219665727425,1.0,0.9881219665727425,1.0036188178528347,0.9858830852077549,1.0271604938271606,0.9696485470014314,1.0271604938271606,0.9696485470014314,1.0243782319625707,0.972882872225504,1.0612244897959184,0.9359717601109182,1.0,0.9881219665727425
S23: 5.0-10.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.734375,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8875,0.896875,1.0,1.0,1.0,1.0,0.403125,1.0,1.0,1.0,1.0,1.0,1.0,0.384375,1.0,1.0,1.0,0.940625,1.0,1.0,1.0,1.0,1.0,1.0,0.0375,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.88125,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.403125,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9610233516483516,1.0208588957055216,0.964482430954061,1.0168662918601807,0.9680121303741388,1.1028632025450689,0.904097672901128,1.0853117662405427,0.8817757766865978,1.066393232504486,0.9367666469802622,1.0062893081761006,0.9755978122577267,1.0,0.9782738191542995,1.0,0.9782738191542995,1.0208588957055216,0.964482430954061,1.057716755657259,0.9361896192738762,1.056910569105691,0.9366651510776379,1.0680359435173299,0.9351257675989015,1.081924577373212,0.884624047941391,1.0,0.9782738191542995
S23: 10.0-15.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.88125,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8875,1.0,1.0,1.0,1.0,1.0,0.303125,1.0,1.0,1.0,1.0,1.0,1.0,0.459375,1.0,1.0,1.0,0.925,1.0,1.0,1.0,1.0,1.0,1.0,0.00625,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.809375,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.596875,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9643200549450549,1.0092188258127124,0.972328683304442,1.008729388942774,0.9727265876835821,1.1052072263549415,0.9010265320608176,1.0895756940806705,0.8597499079638681,1.0774410774410774,0.9236379406128596,1.0111813320369472,0.9747984038067884,1.0,0.978147755271622,1.0,0.978147755271622,1.0092188258127124,0.9723286833044421,1.0413016270337923,0.9504397165574142,1.0320019846192012,0.955939903925867,1.0636665814369726,0.9377186664027111,1.0890052356020943,0.8633675569118088,1.0,0.978147755271622
S23: 15.0-20.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.315625,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9875,1.0,1.0,1.0,1.0,1.0,0.2875,1.0,1.0,1.0,1.0,1.0,1.0,0.8125,1.0,1.0,0.95,0.296875,1.0,1.0,1.0,1.0,1.0,1.0,0.415625,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.125,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.871875,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.99375,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.390625,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9438186813186815,1.0555696523724942,0.9274348963325679,1.0009624639076034,0.9718663290300267,1.1111111111111112,0.9178907649058166,1.114683815648446,0.8890030803861708,1.1441144114411441,0.8546540789099857,1.082487639864689,0.9206371897598155,1.0004810004810005,0.9721475540184006,1.0,0.9724419716618703,1.0555696523724942,0.9274348963325679,1.05023983842464,0.9339310569798391,1.0491803278688525,0.9345211293247812,1.1267605633802817,0.8953610055521432,1.0718886884823497,0.9317860309671553,1.0004810004810005,0.9721475540184006
S23: 20.0-25.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.60625,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9875,1.0,1.0,1.0,0.95,0.86875,1.0,1.0,1.0,1.0,1.0,0.359375,1.0,1.0,1.0,0.95,1.0,1.0,0.625,1.0,1.0,1.0,0.684375,1.0,1.0,0.95,1.0,1.0,1.0,0.471875,1.0,1.0,1.0,1.0,0.95,1.0,0.95,0.03125,1.0,1.0,1.0,1.0,0.95,1.0,1.0,1.0,0.996875,1.0,0.9875,0.95,1.0,1.0,1.0,1.0,1.0,0.95,1.0,1.0,1.0,1.0,0.959375,0.95,0.95,0.95,0.95,0.95,0.55,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9475274725274726,1.0312345066931086,0.9520277676747301,1.0151293313811616,0.9641104992659891,1.1111111111111112,0.9140137173648915,1.0738255033557047,0.9234866978797768,1.1526738708783597,0.8353480973528722,1.029193468579911,0.9544775123539901,1.0048309178743962,0.9703911332265713,1.0079961230918344,0.9684608674583498,1.0827693909422178,0.9243260564978047,1.0510358767054067,0.9392824139989912,1.0457516339869282,0.9435507908227222,1.1450591797412606,0.858447442430598,1.0468042274786111,0.9400360161220701,1.0070200919874122,0.969049136463339
S23: 25.0-30.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.828125,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.99375,1.0,1.0,1.0,0.828125,0.715625,1.0,1.0,1.0,1.0,1.0,0.528125,1.0,1.0,1.0,0.828125,1.0,1.0,0.34375,1.0,1.0,1.0,1.0,1.0,1.0,0.828125,1.0,1.0,1.0,0.16875,1.0,1.0,1.0,1.0,0.828125,1.0,0.846875,0.978125,1.0,1.0,1.0,1.0,0.828125,1.0,1.0,1.0,1.0,1.0,0.98125,0.828125,1.0,1.0,1.0,1.0,1.0,0.828125,1.0,1.0,1.0,1.0,0.81875,0.828125,0.828125,0.828125,0.828125,0.828125,0.98125,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9452266483516482,1.0133982947624847,0.9666379275127588,1.036889332003988,0.9516410510760258,1.1111111111111112,0.8990275938033602,1.08361552487627,0.9042213815250693,1.0771620921802174,0.9319887968781867,1.0133982947624847,0.9666379275127586,1.0148816784581607,0.9657656766134383,1.0294481563969313,0.9567692166510656,1.2075471698113207,0.8684633632777905,1.0379241516966067,0.9510524319244892,1.0271604938271606,0.9583934855437034,1.0793980280228335,0.9246131199402539,1.08361552487627,0.9042213815250693,1.0279219174697307,0.9576466673077053
S23: 30.0-35.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.984375,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9875,1.0,1.0,1.0,1.0,1.0,0.421875,1.0,1.0,1.0,1.0,1.0,1.0,0.496875,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.165625,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.915625,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9375,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9770260989010988,1.0012033694344165,0.9868457038641211,1.0009624639076034,0.9869951408770123,1.0907184058730992,0.923817697457986,1.068584639095813,0.9240058073847777,1.0536980749746707,0.949061450136863,1.0,0.9875840715344404,1.0,0.9875840715344404,1.0,0.9875840715344404,1.0012033694344165,0.9868457038641208,1.0058027079303675,0.9839936795079657,1.0048309178743962,0.9845837518529077,1.0473313192346425,0.9549906653884478,1.068584639095813,0.9240058073847774,1.0,0.9875840715344404
S23: 35.0-40.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9875,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.409375,1.0,1.0,1.0,1.0,1.0,1.0,0.409375,1.0,1.0,1.0,0.99375,1.0,1.0,1.0,1.0,1.0,1.0,0.125,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.946875,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.809375,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9731112637362638,1.0009624639076034,0.9852132993296977,1.0,0.9858033716746397,1.0999471179270228,0.9141339808133043,1.072717895822589,0.9150095161385073,1.0631229235880397,0.9479026101783982,1.0004810004810005,0.9855223366513278,1.0,0.9858033716746397,1.0,0.9858033716746397,1.0009624639076034,0.9852132993296976,1.0148816784581607,0.9762037470527858,1.0148816784581607,0.9762037470527858,1.0631229235880397,0.947902610178398,1.0721649484536082,0.9153039337819769,1.0,0.9858033716746397
S23: 40.0-45.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.89375,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.496875,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9375,1.0,1.0,1.0,1.0,1.0,1.0,0.803125,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.65625,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.634375,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.982657967032967,1.0082404265632574,0.9870195499967428,1.0,0.9922023463848314,1.0402600650162541,0.9632243938518863,1.0203581064508218,0.9792813248055796,1.0696837233221907,0.9447509742805753,1.0048309178743962,0.9892201148485186,1.0,0.9922023463848314,1.0,0.9922023463848314,1.0082404265632574,0.9870195499967428,1.0289389067524115,0.9723518189941875,1.0289389067524115,0.9723518189941875,1.0271604938271606,0.9740781692854009,1.015377105198926,0.9822827861746263,1.0,0.9922023463848314
S23: 45.0-50.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8375,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.915625,1.0,1.0,1.0,1.0,1.0,0.309375,1.0,1.0,1.0,1.0,1.0,1.0,0.478125,1.0,1.0,1.0,0.89375,1.0,1.0,1.0,1.0,1.0,1.0,0.0125,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6875,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8125,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9654189560439561,1.0126582278481013,0.9711743276006336,1.0065327849020083,0.975210325473843,1.1028632025450689,0.9044875923277862,1.0918635170603674,0.8661514739706749,1.08361552487627,0.9186796206625453,1.015625,0.9744479629644308,1.0,0.9792689433619745,1.0,0.9792689433619745,1.0126582278481013,0.9711743276006336,1.0213601767738767,0.9657796290795793,1.0146341463414634,0.9698630714055281,1.068584639095813,0.93357445184586,1.0907184058730992,0.8713342703587634,1.0,0.9792689433619745
