,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119
S9: 0.0-5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.13125,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8125,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9883928571428571,1.0716125708397732,0.9234808452576081,1.0,0.9928375124052786,1.0,0.9928375124052786,1.0,0.9928375124052786,1.0,0.9928375124052786,1.0,0.9928375124052786,1.0,0.9928375124052786,1.0146341463414634,0.9834068160110147,1.0,0.9928375124052786,1.0716125708397732,0.9234808452576081,1.0,0.9928375124052786,1.0,0.9928375124052786,1.0146341463414634,0.9834068160110152,1.0,0.9928375124052786
S9: 5.0-10.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.534375,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.709375,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9916895604395604,1.0371478434305659,0.9696116024783604,1.0,0.9961966434005864,1.0,0.9961966434005864,1.0,0.9961966434005864,1.0,0.9961966434005864,1.0,0.9961966434005864,1.0,0.9961966434005864,1.0228669781165478,0.9809447617292627,1.0,0.9961966434005864,1.0371478434305659,0.9696116024783606,1.0,0.9961966434005864,1.0,0.9961966434005864,1.0228669781165478,0.9809447617292628,1.0,0.9961966434005864
S9: 10.0-15.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.79375,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.90625,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.00625,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9848214285714285,1.0161211529066927,0.9777262580672442,1.0,0.988177111341051,1.0,0.988177111341051,1.0141394441735738,0.9839623090337466,1.0,0.988177111341051,1.0,0.988177111341051,1.0,0.988177111341051,1.0907184058730992,0.8734662393225386,1.0,0.988177111341051,1.0161211529066927,0.9777262580672442,1.0,0.988177111341051,1.0,0.988177111341051,1.0912906610703044,0.8689138131908265,1.0,0.988177111341051
S9: 15.0-20.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.534375,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.99375,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.865625,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9933379120879121,1.0371478434305659,0.9703692869340094,1.0,0.9969543278562353,1.0,0.9969543278562353,1.0004810004810005,0.9966611671788465,1.0,0.9969543278562353,1.0,0.9969543278562353,1.0,0.9969543278562353,1.0109356014580801,0.9900382321631289,1.0,0.9969543278562353,1.0371478434305659,0.9703692869340094,1.0,0.9969543278562353,1.0,0.9969543278562353,1.0104444984211804,0.9903326498065985,1.0,0.9969543278562353
S9: 20.0-25.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.678125,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.753125,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.99375,1.0253882178949962,0.9801603055542881,1.0,0.9972868895745265,1.0,0.9972868895745265,1.0,0.9972868895745265,1.0,0.9972868895745265,1.0,0.9972868895745265,1.0,0.9972868895745265,1.019358000490076,0.9845692589145546,1.0,0.9972868895745263,1.0253882178949962,0.9801603055542881,1.0,0.9972868895745263,1.0,0.9972868895745263,1.019358000490076,0.984569258914555,1.0,0.9972868895745263
S9: 25.0-30.0,1.0,1.0,1.0,1.0,1.0,0.765625,1.0,1.0,0.078125,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.996875,1.0,1.0,1.0,1.0,1.0,0.98125,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.734375,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.878125,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9810782967032967,1.0976253298153034,0.897552365800374,1.0,0.989676892231734,1.0002404424140419,0.9895298372334992,1.0014443909484834,0.9887933337114254,1.0,0.989676892231734,1.0208588957055216,0.9758855040314953,1.0309789343246591,0.9782903933213879,1.0109356014580801,0.9828142538207283,1.0,0.989676892231734,1.09043250327654,0.9095640234598205,1.0,0.989676892231734,1.0002404424140419,0.9895298372334994,1.0094637223974763,0.9837012310020231,1.0208588957055216,0.9758855040314958
S9: 30.0-35.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.35,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.859375,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.796875,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9890796703296703,1.0526315789473684,0.9530077440510868,1.0,0.9946484029578638,1.0109356014580801,0.9877012140744514,1.0,0.9946484029578638,1.0,0.9946484029578638,1.0,0.9946484029578638,1.0,0.9946484029578638,1.0158730158730158,0.9843686832845566,1.0,0.9946484029578638,1.0526315789473684,0.9530077440510868,1.0,0.9946484029578638,1.0109356014580801,0.9877012140744514,1.0158730158730158,0.9843686832845565,1.0,0.9946484029578638
S9: 35.0-40.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.165625,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.99375,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.50625,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.225,1.0,1.0,1.0,1.0,1.0,0.54375,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9688530219780219,1.068584639095813,0.9206333345294573,1.0,0.9842115986791202,1.0004810004810005,0.9839171810356504,1.0,0.9842115986791202,1.0,0.9842115986791202,1.062308478038815,0.9566021996351382,1.0,0.9842115986791202,1.0872974385781495,0.9299802637296792,1.0363726955655208,0.9582919250337637,1.068584639095813,0.9206333345294571,1.0,0.9842115986791202,1.0004810004810005,0.9839171810356506,1.108151305274374,0.9013512021368145,1.0363726955655208,0.9582919250337639
S9: 40.0-45.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.54375,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.75625,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.859375,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9907623626373626,1.0363726955655208,0.9699523925405793,1.0,0.9958720661859357,1.0,0.9958720661859357,1.0,0.9958720661859357,1.0,0.9958720661859357,1.019108280254777,0.983331656759998,1.0,0.9958720661859357,1.0,0.9958720661859357,1.0109356014580801,0.9889248773025232,1.0363726955655208,0.9699523925405794,1.0,0.9958720661859357,1.0,0.9958720661859357,1.019108280254777,0.9833316567599979,1.0109356014580801,0.9889248773025232
S9: 45.0-50.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.221875,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.45,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9854052197802198,1.0636665814369726,0.9362949251590386,1.0,0.9919448802550579,1.0,0.9919448802550579,1.0,0.9919448802550579,1.0,0.9919448802550579,1.0,0.9919448802550579,1.0,0.9919448802550579,1.0441767068273093,0.9589885181567129,1.0,0.9919448802550579,1.0636665814369726,0.9362949251590386,1.0,0.9919448802550579,1.0,0.9919448802550579,1.0441767068273093,0.9589885181567129,1.0,0.9919448802550579
