,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119
S6: 0.0-5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9625,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.415625,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9931662087912089,1.0028929604628736,0.9947995229184416,1.0,0.9965848495573132,1.0,0.9965848495573132,1.0,0.9965848495573132,1.0,0.9965848495573132,1.0,0.9965848495573132,1.0470677070224013,0.9608035213266307,1.0470677070224013,0.9608035213266307,1.0028929604628736,0.9947995229184418,1.0,0.9965848495573132,1.0,0.9965848495573132,1.0,0.9965848495573132,1.0,0.9965848495573132,1.0,0.9965848495573132
S6: 5.0-10.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.990625,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9966002747252747,1.0236220472440944,0.9827142718474806,1.0,0.9985226818581393,1.0,0.9985226818581393,1.0,0.9985226818581393,1.0,0.9985226818581393,1.0,0.9985226818581393,1.0007216742843397,0.9980805923083326,1.0007216742843397,0.9980805923083326,1.0236220472440944,0.9827142718474806,1.0,0.9985226818581393,1.0,0.9985226818581393,1.0,0.9985226818581393,1.0,0.9985226818581393,1.0,0.9985226818581393
S6: 10.0-15.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.828125,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9981112637362637,1.0133982947624847,0.9906263751623487,1.0,0.9992188645968623,1.0,0.9992188645968623,1.0,0.9992188645968623,1.0,0.9992188645968623,1.0,0.9992188645968623,1.0,0.9992188645968623,1.0,0.9992188645968623,1.0133982947624847,0.990626375162349,1.0,0.9992188645968623,1.0,0.9992188645968623,1.0,0.9992188645968623,1.0,0.9992188645968623,1.0,0.9992188645968623
S6: 15.0-20.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.753125,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.953125,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.996771978021978,1.019358000490076,0.9859226864286688,1.0,0.99864031708864,1.0,0.99864031708864,1.0036188178528347,0.9964014357236527,1.0,0.99864031708864,1.0,0.99864031708864,1.0,0.99864031708864,1.0,0.99864031708864,1.019358000490076,0.9859226864286688,1.0,0.99864031708864,1.0,0.99864031708864,1.0,0.99864031708864,1.0036188178528347,0.9964014357236525,1.0,0.99864031708864
S6: 20.0-25.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.59375,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9955357142857143,1.032258064516129,0.9754605925691908,1.0,0.9979550493807658,1.0,0.9979550493807658,1.0,0.9979550493807658,1.0,0.9979550493807658,1.0,0.9979550493807658,1.0,0.9979550493807658,1.0,0.9979550493807658,1.032258064516129,0.9754605925691908,1.0,0.9979550493807658,1.0,0.9979550493807658,1.0,0.9979550493807658,1.0,0.9979550493807658,1.0,0.9979550493807658
S6: 25.0-30.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
S6: 30.0-35.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.965625,1.0,1.0,1.0,1.0,1.0,1.0,0.953125,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.825,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9971840659340659,1.0,0.9988515491081467,1.0,0.9988515491081467,1.0,0.9988515491081467,1.0062893081761006,0.9949802307042946,1.0,0.9988515491081467,1.002651241262955,0.9972191120692822,1.0136452241715401,0.990092267114787,1.0136452241715401,0.990092267114787,1.0,0.9988515491081467,1.0,0.9988515491081467,1.0,0.9988515491081467,1.0,0.9988515491081467,1.0036188178528347,0.9966150271563353,1.0,0.9988515491081467
S6: 35.0-40.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.94375,1.0,1.0,1.0,1.0,1.0,1.0,0.990625,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9992788461538462,1.0,0.9997147718538891,1.0,0.9997147718538891,1.0,0.9997147718538891,1.0050736892969316,0.9965780303964948,1.0,0.9997147718538891,1.0043457267020763,0.997020119946302,1.0,0.9997147718538891,1.0,0.9997147718538891,1.0,0.9997147718538891,1.0,0.9997147718538891,1.0,0.9997147718538891,1.0,0.9997147718538891,1.0007216742843397,0.9992734504539091,1.0,0.9997147718538891
S6: 40.0-45.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
S6: 45.0-50.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.975,1.0,1.0,1.0,1.0,1.0,1.0,0.98125,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.984375,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9993475274725274,1.0,0.9997445008814899,1.0,0.9997445008814899,1.0,0.9997445008814899,1.0033767486734202,0.9976730558793042,1.0,0.9997445008814899,1.001926782273603,0.9985600330605994,1.0012033694344165,0.9990061332111705,1.0012033694344165,0.9990061332111705,1.0,0.9997445008814899,1.0,0.9997445008814899,1.0,0.9997445008814899,1.0,0.9997445008814899,1.0014443909484834,0.9988582013313007,1.0,0.9997445008814899
