,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119
S15: 0.0-5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.85625,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9984203296703296,1.0,0.9993536449444173,1.0,0.9993536449444173,1.0,0.9993536449444173,1.0111813320369472,0.9922437393330069,1.0,0.9993536449444173,1.0,0.9993536449444173,1.0,0.9993536449444173,1.0,0.9993536449444173,1.0,0.9993536449444173,1.0,0.9993536449444173,1.0,0.9993536449444173,1.0,0.9993536449444173,1.0111813320369472,0.9922437393330071,1.0,0.9993536449444173
S15: 5.0-10.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.56875,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.978125,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9950206043956044,1.0,0.9977074667613051,1.0,0.9977074667613051,1.0,0.9977074667613051,1.0343112879164595,0.9735255036829596,1.0016855285335902,0.9966715642140065,1.0,0.9977074667613051,1.0,0.9977074667613051,1.0,0.9977074667613051,1.0,0.9977074667613051,1.0,0.9977074667613051,1.0,0.9977074667613051,1.0016855285335902,0.9966715642140065,1.0343112879164595,0.97352550368296,1.0,0.9977074667613051
S15: 10.0-15.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.50625,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9625,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9941620879120879,1.0,0.9972350556152966,1.0,0.9972350556152966,1.0,0.9972350556152966,1.039480259870065,0.9686059940224316,1.0028929604628736,0.9954497289764251,1.0,0.9972350556152966,1.0,0.9972350556152966,1.0,0.9972350556152966,1.0,0.9972350556152966,1.0,0.9972350556152966,1.0,0.9972350556152966,1.0028929604628736,0.9954497289764251,1.039480259870065,0.968605994022432,1.0,0.9972350556152966
S15: 15.0-20.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.771875,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9974931318681318,1.0,0.9989398590769452,1.0,0.9989398590769452,1.0,0.9989398590769452,1.0178615121115733,0.9872783089233403,1.0,0.9989398590769449,1.0,0.9989398590769449,1.0,0.9989398590769449,1.0,0.9989398590769449,1.0,0.9989398590769449,1.0,0.9989398590769449,1.0,0.9989398590769449,1.0,0.9989398590769449,1.0178615121115733,0.9872783089233406,1.0,0.9989398590769452
S15: 20.0-25.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
S15: 25.0-30.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.99375,1.0,1.0,1.0,1.0,1.0,1.0,0.99375,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9998626373626374,1.0,0.9999464695193692,1.0,0.9999464695193692,1.0,0.9999464695193692,1.0009624639076034,0.9993576901099208,1.0,0.9999464695193692,1.0004810004810005,0.9996521077533905,1.0,0.9999464695193692,1.0,0.9999464695193692,1.0,0.9999464695193692,1.0,0.9999464695193692,1.0,0.9999464695193692,1.0,0.9999464695193692,1.0004810004810005,0.9996521077533905,1.0,0.9999464695193692
S15: 30.0-35.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.909375,1.0,1.0,1.0,1.0,1.0,1.0,0.76875,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.996462912087912,1.0,0.9985243539060077,1.0,0.9985243539060077,1.0,0.9985243539060077,1.0253882178949962,0.9823257866106766,1.0,0.9985243539060077,1.0070200919874122,0.9941621533162691,1.0,0.9985243539060077,1.0,0.9985243539060077,1.0,0.9985243539060077,1.0,0.9985243539060077,1.0,0.9985243539060077,1.0,0.9985243539060077,1.0181106216348506,0.9867215269389985,1.0,0.9985243539060077
S15: 35.0-40.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.896875,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.99375,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9987980769230769,1.0,0.9995164478901674,1.0,0.9995164478901674,1.0,0.9995164478901674,1.0079961230918344,0.9944917923254764,1.0004810004810005,0.9992220302466975,1.0079961230918344,0.9944917923254764,1.0,0.9995164478901674,1.0,0.9995164478901674,1.0,0.9995164478901674,1.0,0.9995164478901674,1.0,0.9995164478901674,1.0004810004810005,0.9992220302466978,1.0,0.9995164478901674,1.0,0.9995164478901674
S15: 40.0-45.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.65,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.95625,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9956730769230769,1.0,0.9980953560701482,1.0,0.9980953560701482,1.0,0.9980953560701482,1.0276679841897234,0.9792570227130065,1.0,0.9980953560701482,1.0033767486734202,0.9960333713115604,1.0,0.9980953560701482,1.0,0.9980953560701482,1.0,0.9980953560701482,1.0,0.9980953560701482,1.0,0.9980953560701482,1.0,0.9980953560701482,1.0312345066931086,0.977169655398098,1.0,0.9980953560701482
S15: 45.0-50.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.465625,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9941277472527471,1.0,0.9971163850749571,1.0,0.9971163850749571,1.0,0.9971163850749571,1.0428678866883931,0.965396620899488,1.0,0.9971163850749574,1.0,0.9971163850749574,1.0,0.9971163850749574,1.0,0.9971163850749574,1.0,0.9971163850749574,1.0,0.9971163850749574,1.0,0.9971163850749574,1.0,0.9971163850749574,1.0428678866883931,0.9653966208994879,1.0,0.9971163850749571
