,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119
S16: 0.0-5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.703125,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.959375,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9962912087912087,1.0,0.998403769595771,1.0,0.998403769595771,1.023370233702337,0.9827814181515105,1.0,0.998403769595771,1.0,0.998403769595771,1.0,0.998403769595771,1.0,0.998403769595771,1.0031347962382446,0.9964675865935114,1.0,0.9984037695957709,1.0,0.9984037695957709,1.0,0.9984037695957709,1.023370233702337,0.9827814181515103,1.0031347962382446,0.9964675865935118,1.0,0.9984037695957709
S16: 5.0-10.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.615625,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.165625,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9866071428571429,1.0,0.992305945994945,1.0,0.992305945994945,1.030468169432747,0.9712496160890035,1.0,0.992305945994945,1.0,0.992305945994945,1.0,0.992305945994945,1.0,0.992305945994945,1.068584639095813,0.9287276818452822,1.0,0.992305945994945,1.0,0.992305945994945,1.0,0.992305945994945,1.030468169432747,0.9712496160890035,1.068584639095813,0.9287276818452822,1.0,0.992305945994945
S16: 10.0-15.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3625,1.0,1.0,1.0,1.0,1.0,0.98125,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.884375,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9915178571428573,1.0,0.9957256604003445,1.0,0.9957256604003445,1.0515672396359959,0.9552543438526939,1.0014443909484834,0.9948419191204709,1.0,0.9957256604003445,1.0,0.9957256604003445,1.0,0.9957256604003445,1.0104444984211804,0.9891824772532055,1.0,0.9957256604003444,1.0,0.9957256604003444,1.0,0.9957256604003444,1.0515672396359959,0.9552543438526937,1.008974048023284,0.990069454434501,1.0,0.9957256604003444
S16: 15.0-20.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9956043956043955,1.0,0.9979927264782276,1.0,0.9979927264782276,1.0317460317460319,0.9759127177387307,1.0,0.9979927264782276,1.0,0.9979927264782276,1.0,0.9979927264782276,1.0,0.9979927264782276,1.0,0.9979927264782276,1.0,0.9979927264782276,1.0,0.9979927264782276,1.0,0.9979927264782276,1.0317460317460319,0.9759127177387308,1.0,0.9979927264782276,1.0,0.9979927264782276
S16: 20.0-25.0,1.0,1.0,1.0,1.0,1.0,0.771875,1.0,1.0,0.959375,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.771875,1.0,1.0,0.821875,0.915625,1.0,1.0,1.0,1.0,1.0,1.0,0.771875,1.0,1.0,0.821875,1.0,0.66875,1.0,1.0,0.784375,1.0,0.771875,0.425,1.0,0.821875,1.0,1.0,1.0,1.0,1.0,0.771875,1.0,1.0,0.821875,1.0,1.0,0.821875,1.0,0.771875,0.8,1.0,0.821875,1.0,1.0,1.0,1.0,0.89375,0.946875,0.95,0.771875,0.771875,0.771875,0.875,0.890625,0.821875,1.0,1.0,0.76875,0.859375,0.821875,1.0,1.0,1.0,0.953125,0.821875,0.821875,0.821875,0.821875,1.0,1.0,1.0,1.0,1.0,1.0,0.9285714285714286,1.0211094747177223,0.9569580585046543,1.0392205845615787,0.9464533375500002,1.0601427115188584,0.933184590068897,1.1014032300767806,0.9065929890254594,1.0655737704918034,0.9314260063215787,1.048915784165406,0.9409282817941318,1.2249705535924618,0.8547651193471526,1.134442323425143,0.8900389724738812,1.0307234886025767,0.9516507601545425,1.187214611872146,0.8722405431883862,1.0392205845615787,0.9464533375500002,1.0601427115188584,0.933184590068897,1.0669402410874584,0.9307239857695213,1.0392205845615787,0.9468298066088726
S16: 25.0-30.0,1.0,1.0,1.0,1.0,1.0,0.06875,1.0,1.0,0.43125,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.06875,1.0,1.0,0.95625,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.06875,1.0,1.0,0.95625,1.0,0.384375,1.0,1.0,0.6125,1.0,0.06875,1.0,1.0,0.95625,1.0,1.0,1.0,1.0,1.0,0.06875,1.0,1.0,0.95625,1.0,1.0,0.95625,1.0,0.06875,0.715625,1.0,0.95625,1.0,1.0,1.0,1.0,0.06875,0.046875,0.025,0.06875,0.06875,0.06875,0.06875,1.0,0.95625,1.0,1.0,0.140625,1.0,0.95625,1.0,1.0,1.0,1.0,0.95625,0.95625,0.95625,0.95625,1.0,1.0,1.0,1.0,1.0,1.0,0.11830357142857122,7.86389413988658,0.8215397082875437,7.86389413988658,0.850903223280447,7.86389413988658,0.8154297070738077,7.86389413988658,0.8313372995535764,7.86389413988658,0.8295045039115545,7.86389413988658,0.8378348173110791,15.698113207547172,0.154585101734906,7.86389413988658,0.7755382330414446,9.348314606741571,0.8481432220972556,11.523545706371191,0.7942584046201091,7.86389413988658,0.8509032232804472,7.86389413988658,0.8154297070738077,7.86389413988658,0.7873608057416481,7.86389413988658,0.8509032232804472
S16: 30.0-35.0,1.0,1.0,1.0,1.0,1.0,0.934375,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.934375,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.934375,1.0,1.0,1.0,1.0,0.14375,1.0,1.0,1.0,1.0,0.934375,0.96875,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.934375,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.934375,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.934375,0.934375,0.934375,0.934375,0.934375,0.934375,0.934375,1.0,1.0,1.0,1.0,0.615625,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9766483516483516,1.0050736892969316,0.9850396510773279,1.0050736892969316,0.9850396510773279,1.076326002587322,0.9181596394469014,1.0075078711552434,0.9835811826503916,1.0050736892969316,0.9850396510773279,1.0050736892969316,0.9850396510773279,1.0702341137123748,0.9479639857775101,1.038442336495257,0.9626095432771745,1.0050736892969316,0.9850396510773279,1.0050736892969316,0.9850396510773279,1.0050736892969316,0.9850396510773279,1.076326002587322,0.9181596394469014,1.0358565737051793,0.9640881627986201,1.0050736892969316,0.9850396510773279
S16: 35.0-40.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.446875,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.03125,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.983276098901099,1.0,0.9881988680558635,1.0,0.9881988680558635,1.0444388651770022,0.9549917642702243,1.0,0.9881988680558635,1.0,0.9881988680558635,1.0,0.9881988680558635,1.0,0.9881988680558635,1.0805194805194804,0.8915935204560037,1.0,0.9881988680558635,1.0,0.9881988680558635,1.0,0.9881988680558635,1.0444388651770022,0.9549917642702243,1.0805194805194804,0.8915935204560034,1.0,0.9881988680558638
S16: 40.0-45.0,1.0,1.0,1.0,1.0,1.0,0.509375,1.0,1.0,0.990625,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.509375,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.509375,1.0,1.0,1.0,1.0,0.7,1.0,1.0,1.0,1.0,0.509375,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.509375,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.509375,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.509375,0.509375,0.509375,0.509375,0.509375,0.509375,0.509375,1.0,1.0,1.0,1.0,0.2875,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9186813186813191,1.04,0.9380147714948607,1.0392205845615787,0.9384423046685711,1.0647555669311493,0.923154407214037,1.0392205845615787,0.9384423046685711,1.0392205845615787,0.9384423046685711,1.0392205845615787,0.9384423046685711,1.963190184049079,0.634088202178905,1.1019867549668874,0.8920727783638768,1.0392205845615787,0.9384423046685711,1.04,0.9380147714948607,1.0392205845615787,0.9384423046685711,1.0647555669311493,0.9231544072140372,1.1019867549668874,0.892072778363877,1.0392205845615787,0.9384423046685711
S16: 45.0-50.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.71875,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.915625,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9959821428571429,1.0,0.9982923929415731,1.0,0.9982923929415731,1.0221130221130221,0.9835921576248277,1.0,0.9982923929415731,1.0,0.9982923929415731,1.0,0.9982923929415731,1.0,0.9982923929415731,1.0065327849020083,0.9942089506156242,1.0,0.9982923929415731,1.0,0.9982923929415731,1.0,0.9982923929415731,1.0221130221130221,0.9835921576248279,1.0065327849020083,0.9942089506156244,1.0,0.9982923929415731
S16: 50.0-55.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.825,1.0,1.0,1.0,1.0,1.0,0.70625,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9948489010989011,1.0,0.9978003522416033,1.0,0.9978003522416033,1.0136452241715401,0.9890410702482441,1.0231185440236104,0.982363508892599,1.0,0.9978003522416033,1.0,0.9978003522416033,1.0,0.9978003522416033,1.0231185440236104,0.982363508892599,1.0,0.9978003522416033,1.0,0.9978003522416033,1.0,0.9978003522416033,1.0136452241715401,0.9890410702482441,1.0,0.9978003522416033,1.0,0.9978003522416033
S16: 55.0-60.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.178125,1.0,1.0,1.0,1.0,1.0,0.484375,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.859375,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.983756868131868,1.0,0.9910094558584291,1.0,0.9910094558584291,1.0674878111367718,0.9293324951579438,1.0413016270337923,0.9608731878574759,1.0,0.9910094558584291,1.0,0.9910094558584291,1.0,0.9910094558584291,1.0531645569620254,0.9539259989740634,1.0,0.9910094558584291,1.0,0.9910094558584291,1.0,0.9910094558584291,1.0674878111367718,0.9293324951579434,1.0109356014580801,0.9841978349474437,1.0,0.9910094558584291
S16: 60.0-65.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.03125,1.0,1.0,1.0,1.0,1.0,0.828125,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.996875,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9874313186813185,1.0,0.9904231916333992,1.0,0.9904231916333992,1.0805194805194804,0.8938178440335391,1.0133982947624847,0.9818315167306582,1.0,0.9904231916333992,1.0,0.9904231916333992,1.0,0.9904231916333992,1.0136452241715401,0.9816844617324231,1.0,0.9904231916333992,1.0,0.9904231916333992,1.0,0.9904231916333992,1.0805194805194804,0.8938178440335389,1.0002404424140419,0.9902769511669367,1.0,0.9904231916333992
S16: 65.0-70.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.490625,1.0,1.0,1.0,1.0,1.0,0.525,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.990625,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9890796703296703,1.0,0.9947729240118408,1.0,0.9947729240118408,1.0407805854390793,0.9649754141901659,1.0379241516966067,0.9675224556570191,1.0,0.9947729240118408,1.0,0.9947729240118408,1.0,0.9947729240118408,1.038701622971286,0.9670803661072117,1.0,0.9947729240118408,1.0,0.9947729240118408,1.0,0.9947729240118408,1.0407805854390793,0.9649754141901659,1.0007216742843397,0.9943386026054812,1.0,0.9947729240118408
S16: 70.0-75.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.109375,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.340625,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9829670329670328,1.0,0.9894437616154488,1.0,0.9894437616154488,1.0735483870967741,0.9158612071619112,1.0,0.9894437616154488,1.0,0.9894437616154488,1.0,0.9894437616154488,1.0,0.9894437616154488,1.053431248417321,0.9469076938389233,1.0,0.9894437616154488,1.0,0.9894437616154488,1.0,0.9894437616154488,1.0735483870967741,0.9158612071619112,1.053431248417321,0.9469076938389228,1.0,0.9894437616154488
S16: 75.0-80.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3375,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9927197802197802,1.0,0.9961056195518194,1.0,0.9961056195518194,1.0536980749746707,0.9532674346218335,1.0,0.9961056195518194,1.0,0.9961056195518194,1.0,0.9961056195518194,1.0,0.9961056195518194,1.0,0.9961056195518194,1.0,0.9961056195518194,1.0,0.9961056195518194,1.0,0.9961056195518194,1.0536980749746707,0.9532674346218334,1.0,0.9961056195518194,1.0,0.9961056195518194
S16: 80.0-85.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.13125,1.0,1.0,1.0,1.0,1.0,0.98125,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9875,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9901098901098903,1.0,0.993560571211463,1.0,0.993560571211463,1.0716125708397732,0.9242039040637923,1.0014443909484834,0.9926739314160767,1.0,0.993560571211463,1.0,0.993560571211463,1.0,0.993560571211463,1.002409638554217,0.9920838590711349,1.0,0.993560571211463,1.0,0.993560571211463,1.0,0.993560571211463,1.0716125708397732,0.9242039040637923,1.0009624639076034,0.9929708362524301,1.0,0.993560571211463
S16: 85.0-90.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9625,1.0,1.0,1.0,1.0,1.0,0.9875,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9994505494505495,1.0,0.999784054637835,1.0,0.999784054637835,1.0028929604628736,0.9979987279989637,1.0009624639076034,0.9991939822928932,1.0,0.999784054637835,1.0,0.999784054637835,1.0,0.999784054637835,1.0009624639076034,0.999193982292893,1.0,0.999784054637835,1.0,0.999784054637835,1.0,0.999784054637835,1.0028929604628736,0.9979987279989635,1.0,0.999784054637835,1.0,0.999784054637835
S16: 90.0-95.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.009375,1.0,1.0,1.0,1.0,1.0,0.953125,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.803125,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9864354395604396,1.0,0.988775735967088,1.0,0.988775735967088,1.082487639864689,0.8774865030129831,1.0036188178528347,0.9865511987194707,1.0,0.988775735967088,1.0,0.988775735967088,1.0,0.988775735967088,1.019108280254777,0.9766124086765319,1.0,0.988775735967088,1.0,0.988775735967088,1.0,0.988775735967088,1.082487639864689,0.8774865030129829,1.015377105198926,0.9788512900415196,1.0,0.988775735967088
S16: 95.0-100.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.55625,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.825,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9932005494505496,1.0,0.996926946230258,1.0,0.996926946230258,1.0353409656545545,0.9718826367564568,1.0,0.996926946230258,1.0,0.996926946230258,1.0,0.996926946230258,1.0,0.996926946230258,1.0136452241715401,0.9881676642368991,1.0,0.9969269462302582,1.0,0.9969269462302582,1.0,0.9969269462302582,1.0353409656545545,0.9718826367564568,1.0136452241715401,0.9881676642368985,1.0,0.9969269462302582
S16: 100.0-105.0,1.0,1.0,1.0,1.0,1.0,0.575,1.0,1.0,0.996875,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5375,1.0,1.0,1.0,1.0,1.0,1.0,0.3625,1.0,1.0,1.0,0.8875,1.0,0.396875,1.0,1.0,1.0,1.0,0.646875,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.628125,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9662774725274725,1.0340541884166046,0.9603802821717906,1.0,0.9842786881696293,1.0924369747899159,0.9181327454465926,1.0895756940806705,0.9229898474563853,1.0452261306532664,0.958604061994243,1.008729388942774,0.978978642026287,1.0337972166998013,0.960525417575372,1.0486513738341317,0.9474822596659414,1.0,0.9842786881696293,1.0297029702970297,0.9638860153808125,1.0294481563969313,0.9640308184556662,1.0601427115188584,0.9444951387256253,1.0279219174697307,0.9657458348730756,1.0,0.9842786881696293
