,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119
S40: 0.0-5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.675,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.98125,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.934375,1.0,1.0,1.0,1.0,1.0,1.0,0.78125,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.44375,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.71875,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9838942307692308,1.0256410256410255,0.9753502258063562,1.0,0.9926674240614529,1.0014443909484834,0.991799577756272,1.0223642172523961,0.9783951729866363,1.0462776659959758,0.9583405605825754,1.0050736892969316,0.989535088098674,1.0221130221130221,0.9779671887447074,1.0221130221130221,0.9779671887447074,1.0256410256410255,0.9753502258063562,1.0,0.9926674240614529,1.0,0.9926674240614529,1.044701155198393,0.9592275377638705,1.017114914425428,0.981550165271782,1.0,0.9926674240614529
S40: 5.0-10.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.95625,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.971875,1.0,1.0,1.0,1.0,1.0,1.0,0.996875,1.0,1.0,1.0,0.93125,1.0,1.0,1.0,1.0,1.0,1.0,0.546875,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5375,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9861607142857142,1.0033767486734202,0.991635450211788,1.0,0.9937228175266961,1.002409638554217,0.9922508283947874,1.0418231905835211,0.9647691833093918,1.0178615121115733,0.9822888504949213,1.0053165780570323,0.9904687685271018,1.036889332003988,0.9673604242476633,1.036889332003988,0.9673604242476633,1.0033767486734202,0.9916354502117881,1.0,0.9937228175266961,1.0,0.9937228175266961,1.0158730158730158,0.9834765030901488,1.0361145703611456,0.968078049214285,1.0,0.9937228175266961
S40: 10.0-15.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.996875,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.96875,1.0,1.0,1.0,1.0,1.0,1.0,0.875,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.79375,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.853125,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.994368131868132,1.0,0.9976822740395566,1.0,0.9976822740395566,1.0002404424140419,0.9975362097381514,1.0121654501216546,0.9900640909990028,1.0163694111898363,0.9870853564643446,1.002409638554217,0.9962035588804369,1.011427182105519,0.9904092553124999,1.011427182105519,0.9904092553124999,1.0,0.9976822740395564,1.0,0.9976822740395564,1.0,0.9976822740395564,1.0161211529066927,0.9872324114625792,1.0097087378640777,0.9915486816833476,1.0,0.9976822740395564
S40: 15.0-20.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.33125,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.69375,1.0,1.0,1.0,1.0,1.0,0.925,1.0,1.0,1.0,1.0,1.0,0.98125,0.94375,1.0,1.0,0.921875,0.8125,1.0,1.0,1.0,1.0,1.0,1.0,0.64375,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.75625,0.94375,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.321875,1.0,1.0,1.0,1.0,1.0,0.915625,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.98125,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9689217032967034,1.0542321338063863,0.9416543248932941,1.0241260462826194,0.9689294430205089,1.0116731517509727,0.9779783007913392,1.05023983842464,0.9529078488448905,1.0361145703611456,0.9627114279147025,1.0146341463414634,0.9758116896661562,1.062308478038815,0.9367583305845381,1.0550342378899316,0.9408417729104872,1.0542321338063863,0.9416543248932943,1.0256410256410255,0.9680429729865241,1.0028929604628736,0.9833418004448987,1.0236220472440944,0.9699771448252192,1.0327706057596822,0.9633815334885603,1.0065327849020083,0.9811357579838167
S40: 20.0-25.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.925,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.996875,1.0,1.0,1.0,1.0,1.0,0.95,1.0,1.0,1.0,1.0,1.0,1.0,0.996875,1.0,1.0,0.984375,0.8375,1.0,1.0,1.0,1.0,1.0,1.0,0.709375,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.621875,0.9875,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.421875,1.0,1.0,1.0,1.0,1.0,0.975,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9824862637362636,1.0058027079303675,0.988375924902078,1.0002404424140419,0.991846518851784,1.0041033067825247,0.9894918172949727,1.0374064837905237,0.9680164251317799,1.0363726955655208,0.9676935730145771,1.0126582278481013,0.9839823954779277,1.0486513738341317,0.9555789532655209,1.0465408805031446,0.9567640987175176,1.0058027079303675,0.988375924902078,1.0002404424140419,0.9918465188517842,1.0,0.9919935738500189,1.030212976721149,0.9712464734458359,1.0238739847403395,0.9762532806542947,1.001926782273603,0.990835363521931
S40: 25.0-30.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.034375,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.978125,1.0,1.0,1.0,1.0,1.0,0.996875,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8875,0.978125,1.0,1.0,1.0,1.0,1.0,1.0,0.10625,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.878125,0.928125,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.940625,1.0,1.0,1.0,1.0,1.0,0.99375,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9749656593406595,1.080238898987276,0.8875825044517753,1.0016855285335902,0.9817180573039468,1.0002404424140419,0.982608321324927,1.0858783607413207,0.9024964681307001,1.0243782319625707,0.9681389108322739,1.0016855285335902,0.9817712996069485,1.0050736892969316,0.9796118115260586,1.0045882637044192,0.9799062291695284,1.080238898987276,0.8875825044517751,1.0016855285335902,0.9817180573039468,1.0,0.9827539598512456,1.0094637223974763,0.9768099937362867,1.080238898987276,0.9055577563478903,1.0004810004810005,0.9824600827808522
S40: 30.0-35.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.775,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.91875,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.965625,0.928125,1.0,1.0,1.0,1.0,1.0,1.0,0.340625,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.578125,0.99375,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.53125,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9783653846153846,1.0176125244618395,0.9781768483269514,1.0,0.9896640531336403,1.0062893081761006,0.9858007235581911,1.0625798212005109,0.9422107777065819,1.043652784746613,0.9604140935047255,1.0055595842397873,0.986299576083492,1.0374064837905237,0.9628554948453465,1.0374064837905237,0.9628554948453465,1.0176125244618395,0.9781768483269513,1.0,0.9896640531336403,1.0,0.9896640531336403,1.0335403726708075,0.966209483762004,1.0539650367367621,0.9469868546896294,1.0,0.9896640531336403
S40: 35.0-40.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.990625,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.98125,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.996875,0.959375,1.0,1.0,1.0,1.0,1.0,1.0,0.55,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.275,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.428125,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9800137362637362,1.0007216742843397,0.9892900414021969,1.0,0.9897321309520039,1.0014443909484834,0.9888734360081807,1.039480259870065,0.9622077199016541,1.0609538383065544,0.9394163852760874,1.0031347962382446,0.9878279339539787,1.0460145838571788,0.9549954795621854,1.0460145838571788,0.9549954795621854,1.0007216742843397,0.9892900414021969,1.0,0.9897321309520039,1.0,0.9897321309520039,1.0590631364562118,0.9404477344037314,1.0358565737051793,0.9642860152092132,1.0,0.9897321309520039
S40: 40.0-45.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.99375,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.953125,1.0,1.0,1.0,1.0,1.0,1.0,0.86875,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.046875,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.70625,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.984271978021978,1.0,0.9895810332739552,1.0,0.9895810332739552,1.0004810004810005,0.9893037303317151,1.0138922739458933,0.9808900841414592,1.0796781728523228,0.8991266318489636,1.0036188178528347,0.9873514772877376,1.0231185440236104,0.9741441899249511,1.0231185440236104,0.9741441899249511,1.0,0.9895810332739552,1.0,0.9895810332739552,1.0,0.9895810332739552,1.0791180285343709,0.899421049492433,1.010199125789218,0.9831289655064465,1.0,0.9895810332739552
S40: 45.0-50.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.996875,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.984375,1.0,1.0,1.0,1.0,1.0,1.0,0.546875,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.696875,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.853125,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9898695054945057,1.0002404424140419,0.9953208495687275,1.0,0.9954679045669621,1.0,0.9954679045669621,1.0374064837905237,0.9690421839759864,1.0238739847403395,0.9794728814168673,1.0012033694344165,0.9947417691936963,1.011427182105519,0.9881948858399053,1.011427182105519,0.9881948858399053,1.0002404424140419,0.9953208495687275,1.0,0.9954679045669621,1.0,0.9954679045669621,1.0238739847403395,0.9794728814168675,1.0361145703611456,0.9697805516463058,1.0,0.9954679045669621
S40: 50.0-55.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.996875,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.990625,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.971875,0.978125,1.0,1.0,1.0,1.0,1.0,1.0,0.03125,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.55,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.971875,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9834134615384614,1.0002404424140419,0.9883638410458226,1.0,0.9885108960440575,1.0007216742843397,0.9880764483344265,1.0850286906624935,0.8897057615902221,1.038961038961039,0.9613673396895208,1.0016855285335902,0.9875403951125213,1.0021681522524692,0.9871761884505952,1.0021681522524692,0.9871761884505952,1.0002404424140419,0.9883638410458229,1.0,0.9885108960440575,1.0,0.9885108960440575,1.0358565737051793,0.9630597469062923,1.0805194805194804,0.8920531770565973,1.0,0.9885108960440575
