,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119
S14: 0.0-5.0,1.0,1.0,1.0,1.0,1.0,1.0,0.05625,0.996875,1.0,1.0,1.0,1.0,0.45625,1.0,1.0,1.0,1.0,1.0,0.05625,0.725,0.053125,0.996875,1.0,1.0,0.45625,1.0,1.0,1.0,1.0,0.05625,0.053125,0.05625,1.0,0.08125,1.0,0.45625,1.0,0.565625,1.0,0.05625,0.053125,0.309375,1.0,1.0,1.0,0.45625,1.0,1.0,0.05625,0.053125,0.10625,1.0,0.05625,1.0,0.45625,1.0,0.05625,0.053125,0.284375,1.0,1.0,0.96875,0.45625,0.98125,0.178125,1.0,1.0,1.0,1.0,0.796875,0.996875,0.05625,0.05625,0.05625,0.05625,0.29375,0.053125,0.203125,0.11875,0.053125,0.596875,0.05625,0.05625,1.0,0.45625,0.8125,1.0,0.45625,1.0,0.45625,0.45625,0.15346840659340663,6.742301458670989,0.6880035389709332,7.468581687612207,0.6332555073528784,8.188976377952756,0.5446650137830061,7.775700934579438,0.6030445270690341,8.04642166344294,0.5466375965981174,7.775700934579438,0.6004801223118166,3.5738831615120272,0.710212569015254,10.374064837905237,0.1969009320692417,8.666666666666666,0.26899453736279394,8.96551724137931,0.31228497749010037,7.402135231316725,0.6075442501301708,7.790262172284644,0.4825705847718829,7.775700934579438,0.6433347320227802,2.7207325049051665,0.48392095270723007
S14: 5.0-10.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9125,0.35,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9125,0.121875,0.43125,0.94375,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9125,0.121875,0.928125,0.975,0.990625,1.0,1.0,1.0,0.571875,1.0,0.9125,0.121875,1.0,0.99375,1.0,1.0,1.0,1.0,1.0,0.9125,0.121875,1.0,0.98125,0.38125,1.0,1.0,1.0,0.9125,0.121875,1.0,0.99375,1.0,1.0,1.0,0.215625,0.121875,1.0,0.996875,1.0,1.0,1.0,0.209375,0.9125,0.9125,0.9125,0.9125,0.865625,0.121875,0.128125,0.121875,0.121875,0.121875,0.759375,0.946875,1.0,1.0,0.978125,0.996875,0.996875,1.0,1.0,1.0,0.27105082417582366,2.128966223132037,0.8763726599236688,3.858998144712431,0.8275924524354952,3.858998144712431,0.8569525133307214,3.858998144712431,0.8390709977913497,3.858998144712431,0.8249382571105189,3.858998144712431,0.8390709977913497,3.9961575408261294,0.8140345676198232,3.021060275962237,0.7767358267169062,6.819672131147541,0.26453337714755526,3.858998144712431,0.8132221570847893,3.774954627949184,0.8448658662424126,3.858998144712431,0.8221240143845188,3.858998144712431,0.8613926456111881,3.858998144712431,0.8593076066148954
S14: 10.0-15.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.375,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7,0.975,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7625,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9869505494505495,1.0,0.9937718602136982,1.0,0.9937718602136982,1.0,0.9937718602136982,1.0505050505050506,0.954443304273836,1.0,0.9937718602136982,1.0505050505050506,0.954443304273836,1.0256410256410255,0.9769145785486648,1.0431293881644934,0.9659122977538583,1.001926782273603,0.9925987920401125,1.0,0.993771860213698,1.0,0.993771860213698,1.0,0.993771860213698,1.0,0.993771860213698,1.018609206660137,0.9817086304861065
S14: 15.0-20.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.465625,1.0,1.0,0.35,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.553125,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9820741758241758,1.0,0.9910343332668677,1.0,0.9910343332668677,1.0,0.9910343332668677,1.0,0.9910343332668677,1.0,0.9910343332668677,1.0428678866883931,0.9593145690913986,1.0526315789473684,0.9493936743600907,1.0355987055016183,0.9657724222846613,1.0526315789473684,0.9493936743600906,1.0,0.9910343332668677,1.0,0.9910343332668677,1.0,0.9910343332668677,1.0428678866883931,0.9593145690913983,1.0355987055016183,0.9657724222846613
S14: 20.0-25.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.65,1.0,1.0,1.0,1.0,1.0,1.0,0.8875,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.740625,1.0,0.85,0.221875,1.0,1.0,1.0,1.0,1.0,0.99375,1.0,1.0,1.0,1.0,0.9125,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9808379120879118,1.0,0.9904167564666471,1.0,0.9904167564666471,1.0,0.9904167564666471,1.036889332003988,0.9663243158010618,1.0,0.9904167564666471,1.0491803278688525,0.9583930440517688,1.0768832513590474,0.9276287844027065,1.019108280254777,0.9787457133785161,1.0642107955998978,0.9347513791261648,1.0,0.9904167564666471,1.0,0.9904167564666471,1.0,0.9904167564666471,1.0294481563969313,0.9717565725967788,1.0067763794772508,0.9861984708739717
S14: 25.0-30.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.803125,1.0,1.0,0.13125,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0875,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9782623626373625,1.0,0.985662501571931,1.0,0.985662501571931,1.0,0.985662501571931,1.0,0.985662501571931,1.0,0.985662501571931,1.015377105198926,0.975723711528992,1.0716125708397732,0.9163058344242603,1.075491209927611,0.9072454760537813,1.0716125708397732,0.9163058344242603,1.0,0.985662501571931,1.0,0.985662501571931,1.0,0.985662501571931,1.015377105198926,0.9757237115289923,1.075491209927611,0.9072454760537811
S14: 30.0-35.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8875,1.0,1.0,1.0,1.0,1.0,1.0,0.90625,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.315625,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9847184065934066,1.0,0.9923497086912898,1.0,0.9923497086912898,1.0,0.9923497086912898,1.0161211529066927,0.9824984380034693,1.0,0.9923497086912898,1.0494450050454087,0.9579573485688363,1.0,0.9923497086912898,1.0555696523724942,0.9473426333619878,1.0,0.9923497086912898,1.0,0.9923497086912898,1.0,0.9923497086912898,1.0,0.9923497086912898,1.0478589420654911,0.9589051098055773,1.0555696523724942,0.9473426333619874
S14: 35.0-40.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.95,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.934375,1.0,1.0,1.0,1.0,1.0,1.0,0.96875,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.884375,1.0,1.0,0.346875,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.009375,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.979052197802198,1.0,0.9849166984538741,1.0038610038610039,0.9825259714975553,1.0,0.9849166984538741,1.0075078711552434,0.980296939961623,1.0,0.9849166984538741,1.0141394441735738,0.9761220887787022,1.052898000506201,0.9429793661936663,1.082487639864689,0.8736274654997691,1.052898000506201,0.9429793661936663,1.0,0.9849166984538741,1.0038610038610039,0.9825259714975553,1.0,0.9849166984538741,1.011427182105519,0.9777924903795034,1.082487639864689,0.8736274654997691
S14: 40.0-45.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.628125,1.0,1.0,1.0,1.0,1.0,1.0,0.896875,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.84375,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.875,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9916895604395604,1.0,0.9964383024088145,1.0,0.9964383024088145,1.0,0.9964383024088145,1.0379241516966067,0.9712294472949257,1.0,0.9964383024088145,1.0294481563969313,0.9762541028596166,1.0121654501216546,0.9887042720484436,1.0221130221130221,0.9825648041670093,1.0,0.9964383024088145,1.0,0.9964383024088145,1.0,0.9964383024088145,1.0,0.9964383024088145,1.0079961230918344,0.991479236603542,1.0097087378640777,0.9903295649153082
S14: 45.0-50.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.615625,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.984375,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5625,1.0,1.0,1.0,1.0,1.0,1.0,0.8125,1.0,1.0,1.0,1.0,0.4625,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9895947802197802,1.0,0.9791975072966265,1.0,0.9791975072966265,1.0,0.9791975072966265,0.9825224374114313,0.9679442478427979,1.0012033694344165,0.978459139626307,0.9547854028000918,0.9928290013680015,1.0348258706467661,0.9552427202623607,1.0982048574445618,0.9140415020546055,1.0146341463414634,0.9701107552593132,1.0,0.9791975072966265,1.0,0.9791975072966265,1.0012033694344165,0.9784591396263068,1.030468169432747,0.960055389200316,1.0431293881644934,0.9479341170193706
