,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119
S2: 0.0-5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.075,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9898351648351648,1.0,0.9925861068288574,1.0,0.9925861068288574,1.0766045548654244,0.9110332819462883,1.0,0.9925861068288574,1.0,0.9925861068288574,1.0,0.9925861068288574,1.0,0.9925861068288574,1.0,0.9925861068288574,1.0,0.9925861068288574,1.0,0.9925861068288574,1.0,0.9925861068288574,1.0766045548654244,0.9110332819462883,1.0,0.9925861068288574,1.0,0.9925861068288574
S2: 5.0-10.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6125,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9957417582417584,1.0,0.998067302898986,1.0,0.998067302898986,1.0307234886025767,0.9768076347878318,1.0,0.998067302898986,1.0,0.998067302898986,1.0,0.998067302898986,1.0,0.998067302898986,1.0,0.998067302898986,1.0,0.998067302898986,1.0,0.998067302898986,1.0,0.998067302898986,1.0307234886025767,0.9768076347878315,1.0,0.998067302898986,1.0,0.998067302898986
S2: 10.0-15.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8125,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9979395604395604,1.0,0.999142663964158,1.0,0.999142663964158,1.0146341463414634,0.989711967569894,1.0,0.999142663964158,1.0,0.999142663964158,1.0,0.999142663964158,1.0,0.999142663964158,1.0,0.999142663964158,1.0,0.999142663964158,1.0,0.999142663964158,1.0,0.999142663964158,1.0146341463414634,0.9897119675698942,1.0,0.999142663964158,1.0,0.999142663964158
S2: 15.0-20.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.178125,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9909684065934066,1.0,0.9943930035726831,1.0,0.9943930035726831,1.0674878111367718,0.9327160428721976,1.0,0.9943930035726831,1.0,0.9943930035726831,1.0,0.9943930035726831,1.0,0.9943930035726831,1.0,0.9943930035726831,1.0,0.9943930035726831,1.0,0.9943930035726831,1.0,0.9943930035726831,1.0674878111367718,0.9327160428721973,1.0,0.9943930035726831,1.0,0.9943930035726831
S2: 20.0-25.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.91875,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9991071428571427,1.0,0.9996429249038936,1.0,0.9996429249038936,1.0062893081761006,0.9957150988467222,1.0,0.9996429249038936,1.0,0.9996429249038936,1.0,0.9996429249038936,1.0,0.9996429249038936,1.0,0.9996429249038936,1.0,0.9996429249038936,1.0,0.9996429249038936,1.0,0.9996429249038936,1.0062893081761006,0.9957150988467219,1.0,0.9996429249038936,1.0,0.9996429249038936
S2: 25.0-30.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.359375,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9929601648351648,1.0,0.9962944454482422,1.0,0.9962944454482422,1.0518331226295827,0.9555333453789061,1.0,0.9962944454482422,1.0,0.9962944454482422,1.0,0.9962944454482422,1.0,0.9962944454482422,1.0,0.9962944454482422,1.0,0.9962944454482422,1.0,0.9962944454482422,1.0,0.9962944454482422,1.0518331226295827,0.9555333453789063,1.0,0.9962944454482422,1.0,0.9962944454482422
S2: 30.0-35.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.440625,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.715625,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.990728021978022,1.0,0.99558220930556,1.0,0.99558220930556,1.0449635769907057,0.9618700932581251,1.0,0.99558220930556,1.0,0.99558220930556,1.0,0.99558220930556,1.0,0.99558220930556,1.0223642172523961,0.980698627714154,1.0,0.9955822093055599,1.0,0.9955822093055599,1.0,0.9955822093055599,1.0449635769907057,0.9618700932581249,1.0223642172523961,0.9806986277141538,1.0,0.9955822093055599
S2: 35.0-40.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.825,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.998076923076923,1.0,0.9992037016369674,1.0,0.9992037016369674,1.0136452241715401,0.9904444196436081,1.0,0.9992037016369674,1.0,0.9992037016369674,1.0,0.9992037016369674,1.0,0.9992037016369674,1.0,0.9992037016369674,1.0,0.9992037016369674,1.0,0.9992037016369674,1.0,0.9992037016369674,1.0136452241715401,0.990444419643608,1.0,0.9992037016369674,1.0,0.9992037016369674
S2: 40.0-45.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.778125,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.375,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9906936813186812,1.0,0.9953961924143416,1.0,0.9953961924143416,1.0173636585962338,0.9840828649119607,1.0,0.9953961924143416,1.0,0.9953961924143416,1.0,0.9953961924143416,1.0,0.9953961924143416,1.0505050505050506,0.9560676364744793,1.0,0.9953961924143416,1.0,0.9953961924143416,1.0,0.9953961924143416,1.0173636585962338,0.9840828649119607,1.0505050505050506,0.9560676364744793,1.0,0.9953961924143416
S2: 45.0-50.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.80625,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9978708791208791,1.0,0.9991119101606657,1.0,0.9991119101606657,1.0151293313811616,0.9893429219279883,1.0,0.9991119101606657,1.0,0.9991119101606657,1.0,0.9991119101606657,1.0,0.9991119101606657,1.0,0.9991119101606657,1.0,0.9991119101606657,1.0,0.9991119101606657,1.0,0.9991119101606657,1.0151293313811616,0.9893429219279881,1.0,0.9991119101606657,1.0,0.9991119101606657
