,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119
S7: 0.0-5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.996875,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.265625,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.959375,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.80625,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.878125,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9879807692307693,1.0002404424140419,0.9936526915013554,1.0,0.9937997464995902,1.0598726114649681,0.9437454716946027,1.0031347962382446,0.9918635634973307,1.0151293313811616,0.9843479658425645,1.0,0.9937997464995905,1.0,0.9937997464995905,1.0,0.9937997464995905,1.0002404424140419,0.9936526915013556,1.0094637223974763,0.9878206666088929,1.0094637223974763,0.9878206666088929,1.0768832513590474,0.9339764834619252,1.0031347962382446,0.9918635634973311,1.0,0.9937997464995905
S7: 5.0-10.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9875,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.66875,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.846875,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9945398351648351,1.0009624639076034,0.9970562262766203,1.0,0.9976462986215621,1.0,0.9976462986215621,1.0261470152935372,0.9799460996404351,1.011919241060569,0.9900458547848141,1.0,0.9976462986215621,1.0,0.9976462986215621,1.0,0.9976462986215621,1.0009624639076034,0.9970562262766199,1.0,0.9976462986215621,1.0,0.9976462986215621,1.011919241060569,0.9900458547848143,1.0261470152935372,0.9799460996404352,1.0,0.9976462986215621
S7: 10.0-15.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.803125,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.778125,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9953983516483514,1.015377105198926,0.9881291992711232,1.0,0.9980679893140618,1.0173636585962338,0.9867546618116813,1.0,0.9980679893140618,1.0,0.9980679893140618,1.0,0.9980679893140618,1.0,0.9980679893140618,1.0,0.9980679893140618,1.015377105198926,0.9881291992711232,1.0,0.9980679893140618,1.0,0.9980679893140618,1.0173636585962338,0.986754661811681,1.0,0.9980679893140618,1.0,0.9980679893140618
S7: 15.0-20.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.046875,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.69375,0.071875,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.69375,1.0,1.0,0.628125,1.0,1.0,1.0,1.0,1.0,1.0,0.69375,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.69375,1.0,1.0,0.20625,1.0,1.0,1.0,1.0,0.69375,1.0,1.0,1.0,1.0,1.0,0.534375,0.69375,1.0,1.0,1.0,1.0,1.0,0.69375,1.0,1.0,1.0,1.0,1.0,0.69375,0.69375,0.69375,0.69375,0.69375,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8849931318681311,1.4550542147604062,0.8782663689757075,1.1298207495926127,0.8630003310618753,1.0927239296033622,0.9246722932456698,1.045488816285499,0.9437706181975909,1.132897603485839,0.887955583102704,1.045488816285499,0.9437706181975909,1.0861618798955615,0.917708399159564,1.0861618798955615,0.917708399159564,1.5528182157521468,0.698897266256553,1.1298207495926127,0.8630003310618753,1.045488816285499,0.9437706181975909,1.15363283416528,0.8681040265081895,1.045488816285499,0.9437706181975909,1.045488816285499,0.9437706181975909
S7: 20.0-25.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.740625,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.99375,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.83125,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.865625,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.890625,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.992548076923077,1.0203581064508218,0.9834670650641112,1.0004810004810005,0.9966041065383876,1.0131514856307842,0.9885014206609114,1.0104444984211804,0.9902755891661397,1.0084848484848485,0.9915862303453767,1.0,0.9968985241818572,1.0,0.9968985241818572,1.0,0.9968985241818572,1.0203581064508218,0.9834670650641113,1.0004810004810005,0.9966041065383874,1.0,0.9968985241818572,1.0218619503807418,0.9831601143918244,1.0104444984211804,0.9902755891661398,1.0,0.9968985241818572
S7: 25.0-30.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.515625,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.19375,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.746875,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.76875,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8875,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9788461538461539,1.038701622971286,0.9613540381429926,1.0,0.9892935329187807,1.069408740359897,0.9303253827654154,1.0198578082863448,0.976219983619483,1.0211094747177223,0.977910555804103,1.0,0.9892935329187807,1.0,0.9892935329187807,1.0,0.9892935329187807,1.038701622971286,0.9613540381429925,1.008729388942774,0.983793345550328,1.008729388942774,0.983793345550328,1.0867293625914316,0.9184890160598231,1.0198578082863448,0.9762199836194827,1.0,0.9892935329187807
S7: 30.0-35.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.05625,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.50625,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.809375,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.975,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.71875,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9787431318681319,1.0782789009849663,0.9001812649338748,1.0,0.9871722664958679,1.039480259870065,0.958565076877937,1.0148816784581607,0.9775726418740137,1.001926782273603,0.9860089930188056,1.0,0.9871722664958679,1.0,0.9871722664958679,1.0,0.9871722664958679,1.0782789009849663,0.9001812649338748,1.0221130221130221,0.9724720311791223,1.0221130221130221,0.9724720311791223,1.041562343515273,0.9573799314259406,1.0148816784581607,0.9775726418740138,1.0,0.9871722664958679
S7: 35.0-40.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.225,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.615625,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.49375,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.896875,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9805631868131869,1.0633946830265848,0.9346677443865988,1.0,0.9899187418849227,1.030468169432747,0.9689306141509502,1.040520260130065,0.9603568855880286,1.0079961230918344,0.9849622884922008,1.0,0.9899187418849227,1.0,0.9899187418849227,1.0,0.9899187418849227,1.0633946830265848,0.9346677443865988,1.0,0.9899187418849227,1.0,0.9899187418849227,1.038961038961039,0.9639059585862594,1.040520260130065,0.9603568855880287,1.0,0.9899187418849227
S7: 40.0-45.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.775,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.88125,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.84375,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.83125,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9926510989010988,1.0176125244618395,0.9854675994227909,1.0,0.99695480422948,1.0092188258127124,0.991167339780157,1.0121654501216546,0.9891900434811814,1.0131514856307842,0.9885602957937849,1.0,0.99695480422948,1.0,0.99695480422948,1.0,0.99695480422948,1.0176125244618395,0.9854675994227909,1.0,0.99695480422948,1.0,0.99695480422948,1.022615535889872,0.9827412238266049,1.0121654501216546,0.9891900434811813,1.0,0.99695480422948
S7: 45.0-50.0,1.0,1.0,1.0,1.0,1.0,0.9875,1.0,0.990625,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9875,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.946875,1.0,0.9875,1.0,1.0,1.0,1.0,0.91875,1.0,1.0,1.0,0.94375,0.9875,0.990625,1.0,1.0,1.0,1.0,1.0,0.9875,1.0,0.9875,1.0,1.0,0.99375,1.0,0.978125,1.0,1.0,0.9875,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.93125,0.9875,0.9875,0.9875,0.9875,0.9875,0.9875,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.984375,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9946771978021978,1.0016855285335902,0.9968720080755136,1.0009624639076034,0.9973137620073479,1.011427182105519,0.9908591372819251,1.0070200919874122,0.9935917430529619,1.0072639225181599,0.9934550079568542,1.0053165780570323,0.9946221816389683,1.0171149144254277,0.9875507096905914,1.0060459492140266,0.9941662982334631,1.0016855285335902,0.9968720080755137,1.002651241262955,0.9962825801021891,1.0021681522524692,0.9965760950130661,1.008974048023284,0.992364710568192,1.0009624639076034,0.9973137620073479,1.001926782273603,0.9967253310605861
