,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119
S3: 0.0-5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.928125,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.70625,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7,0.915625,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.34375,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9845467032967031,1.0,0.9926338570307093,1.0055595842397873,0.9891707728835802,1.0,0.9926338570307093,1.0231185440236104,0.9776173030269536,1.030468169432747,0.9728947945458614,1.0788381742738589,0.935492687545269,1.0,0.9926338570307093,1.0,0.9926338570307093,1.0,0.9926338570307093,1.0055595842397873,0.9891707728835804,1.0,0.9926338570307093,1.0236220472440944,0.9768670595240371,1.060412949273515,0.9468877010723116,1.0,0.9926338570307093
S3: 5.0-10.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.54375,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.434375,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.246875,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.128125,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9709134615384616,1.0,0.9833974163353932,1.0363726955655208,0.9574777426900368,1.0,0.9833974163353932,1.0,0.9833974163353932,1.045488816285499,0.9491754896302569,1.0614952794080124,0.9308406398771373,1.0718886884823497,0.9134673728334674,1.0,0.9833974163353932,1.0,0.9833974163353932,1.0363726955655208,0.957477742690037,1.0,0.9833974163353932,1.045488816285499,0.9491754896302569,1.0614952794080124,0.930840639877137,1.0718886884823497,0.9134673728334674
S3: 10.0-15.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8,0.99375,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.63125,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.071875,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.390625,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.790625,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9744848901098903,1.0,0.9853271300070093,1.0161211529066927,0.9749966913915111,1.0,0.9853271300070093,1.0,0.9853271300070093,1.029193468579911,0.9652773010828991,1.0768832513590474,0.9029365482353697,1.0491803278688525,0.9473918579568217,1.0,0.9853271300070093,1.0,0.9853271300070093,1.0325142715313975,0.9646686723995908,1.0168662918601807,0.9744832876542224,1.029193468579911,0.9652773010828989,1.0768832513590474,0.9029365482353696,1.0491803278688525,0.9473918579568218
S3: 15.0-20.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.971875,1.0,1.0,1.0,1.0,1.0,0.6,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.696875,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.28125,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.984065934065934,1.0,0.9919965957510445,1.0021681522524692,0.9906618881575822,1.0317460317460319,0.9701442504790975,1.0,0.9919965957510445,1.0571791613722998,0.9541492273290024,1.0,0.9919965957510445,1.0585241730279897,0.943368888495589,1.0,0.9919965957510445,1.0,0.9919965957510445,1.0021681522524692,0.9906618881575822,1.0,0.9919965957510445,1.0238739847403395,0.9762292360684998,1.0,0.9919965957510445,1.0585241730279897,0.943368888495589
S3: 20.0-25.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.975,1.0,1.0,1.0,1.0,0.396875,1.0,1.0,1.0,1.0,1.0,1.0,0.996875,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9125,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.640625,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9881524725274725,1.0,0.9943260130748252,1.001926782273603,0.9931557299598298,1.048915784165406,0.956794139029054,1.0067763794772508,0.9900866000003615,1.0486513738341317,0.9569411940272888,1.0,0.9943260130748252,1.0,0.9943260130748252,1.0,0.9943260130748252,1.0,0.9943260130748252,1.0284301606922126,0.9748869960663458,1.030468169432747,0.9737018506143491,1.0002404424140419,0.9941825023358021,1.0067763794772508,0.9900866000003614,1.0,0.9943260130748252
S3: 25.0-30.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9875,0.928125,1.0,1.0,1.0,1.0,0.575,1.0,1.0,1.0,1.0,1.0,1.0,0.053125,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.859375,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0125,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.946875,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.46875,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9595810439560438,1.0,0.97590165388449,1.0065327849020083,0.9719317599004618,1.1691961776278808,0.8722506611804184,1.0109356014580801,0.9689544650010774,1.1734837799717912,0.8519649396281535,1.0,0.97590165388449,1.0041033067825247,0.973358747975927,1.0,0.97590165388449,1.0,0.97590165388449,1.043652784746613,0.9439190670139127,1.0486513738341317,0.9410460552117258,1.1748093758825189,0.7877096947043006,1.0109356014580801,0.9689544650010776,1.0041033067825247,0.973358747975927
S3: 30.0-35.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.96875,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.840625,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.78125,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.73125,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9892513736263736,1.0,0.9954241346721378,1.002409638554217,0.9939529154295415,1.0236220472440944,0.9796157246614791,1.0124117790216598,0.9874946507889768,1.0,0.9954241346721378,1.0,0.9954241346721378,1.017114914425428,0.9842842195601,1.0,0.9954241346721378,1.0,0.9954241346721378,1.0236220472440944,0.9799807965132606,1.0211094747177223,0.9814653871976053,1.0236220472440944,0.9796157246614791,1.0124117790216598,0.9874946507889769,1.017114914425428,0.9842842195601003
S3: 35.0-40.0,1.0,1.0,0.909375,1.0,1.0,0.259375,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.909375,1.0,1.0,0.259375,1.0,1.0,0.978125,1.0,1.0,1.0,1.0,0.909375,0.665625,1.0,0.259375,1.0,1.0,1.0,1.0,0.08125,1.0,1.0,0.909375,0.909375,0.35,0.3,0.909375,0.909375,0.909375,0.909375,0.85625,0.303125,1.0,0.259375,1.0,1.0,0.496875,0.425,1.0,1.0,1.0,0.259375,1.0,1.0,1.0,1.0,1.0,0.634375,1.0,0.88125,0.259375,0.259375,0.259375,0.259375,0.259375,0.740625,1.0,1.0,1.0,1.0,1.0,0.2,1.0,1.0,1.0,1.0,1.0,0.603125,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5731112637362623,1.7664543524416139,0.8736460551034253,1.7664543524416139,0.8727059942184849,1.8781038374717836,0.7832954950815305,1.8447893569844789,0.7585450009039978,1.7946505608283005,0.7994729323510759,1.7664543524416139,0.855010566799533,3.0610743193524654,0.4529322628646301,1.2690665039658329,0.8103146594573998,1.7664543524416139,0.8736460551034255,1.7717206132879049,0.8263563659156961,1.7892473118279573,0.8220450866173886,1.8781038374717836,0.7993813172056338,1.7664543524416139,0.8526563350237282,1.264437689969605,0.8058808838270874
S3: 40.0-45.0,1.0,1.0,0.65,1.0,1.0,0.66875,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.65,1.0,1.0,0.66875,1.0,1.0,0.7875,0.615625,1.0,1.0,1.0,0.65,1.0,1.0,0.66875,1.0,1.0,1.0,1.0,0.146875,1.0,1.0,0.65,0.65,0.753125,0.7125,0.65,0.65,0.65,0.65,0.603125,0.7125,1.0,0.66875,1.0,1.0,0.446875,0.7,1.0,1.0,1.0,0.66875,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.66875,0.66875,0.66875,0.66875,0.66875,0.615625,1.0,1.0,1.0,1.0,1.0,0.375,1.0,1.0,1.0,1.0,1.0,0.3375,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8664148351648353,1.0553018772196854,0.9059432662507175,1.1090375899760063,0.8769237056782401,1.1338239302262199,0.8422613240734546,1.506154960173787,0.7283307649211169,1.1338239302262199,0.8611232352700046,1.0553018772196854,0.9059432662507175,1.5193571950328704,0.7238350253695875,1.121898597626753,0.8618905921514448,1.0553018772196854,0.9059432662507175,1.1936872309899569,0.8257333289201683,1.1848476217601822,0.8325390686180518,1.1338239302262199,0.8422613240734546,1.0593328240387063,0.9033403487023008,1.1108144192256342,0.8688738166316957
S3: 45.0-50.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.965625,0.89375,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0875,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.85,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.16875,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9776442307692308,1.0,0.9858395132282701,1.0109356014580801,0.9793022257793785,1.0,0.9858395132282701,1.075491209927611,0.9074224877101205,1.0,0.9858395132282701,1.0,0.9858395132282701,1.0116731517509727,0.978402982575001,1.0,0.9858395132282701,1.0,0.9858395132282701,1.0713365954159155,0.9213908166899879,1.077720207253886,0.9178428167539403,1.0,0.9858395132282701,1.075491209927611,0.9074224877101204,1.0116731517509727,0.978402982575001
