,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119
S3: 0.0-5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.46875,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.984375,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9939903846153846,1.0,0.9970714413905457,1.0,0.9970714413905457,1.0,0.9970714413905457,1.0426065162907268,0.9655956643568674,1.0,0.9970714413905457,1.0,0.9970714413905457,1.0,0.9970714413905457,1.0,0.9970714413905457,1.0,0.9970714413905457,1.0012033694344165,0.9963330737202262,1.0012033694344165,0.9963330737202262,1.0,0.9970714413905457,1.0426065162907268,0.9655956643568677,1.0,0.9970714413905457
S3: 5.0-10.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.778125,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.94375,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9969436813186813,1.0,0.9987264774945641,1.0,0.9987264774945641,1.0,0.9987264774945641,1.0173636585962338,0.9874131499921837,1.0,0.9987264774945641,1.0,0.9987264774945641,1.0,0.9987264774945641,1.0,0.9987264774945641,1.0,0.9987264774945641,1.0043457267020763,0.9960310574371499,1.0043457267020763,0.9960310574371499,1.0,0.9987264774945641,1.0173636585962338,0.9874131499921831,1.0,0.9987264774945641
S3: 10.0-15.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.90625,1.0,1.0,1.0,1.0,0.996875,1.0,1.0,1.0,1.0,1.0,1.0,0.809375,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.28125,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.74375,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.58125,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5375,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9764423076923078,1.0,0.9885569435568963,1.0072639225181599,0.9840818810793042,1.0151293313811616,0.9788111739407496,1.0585241730279897,0.9403446518646985,1.0002404424140419,0.9884107985626036,1.0201078960274643,0.9757201055495792,1.0332836562344758,0.9652247825396204,1.0,0.9885569435568963,1.0,0.9885569435568963,1.036889332003988,0.9622719139319833,1.044701155198393,0.9577194878002712,1.0148816784581607,0.9789582289389843,1.0810810810810811,0.9270923982941238,1.0332836562344758,0.9652247825396205
S3: 15.0-20.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9875,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.034375,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.68125,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9835508241758245,1.0,0.9888698322223007,1.0077519379844961,0.984018219571491,1.0009624639076034,0.988279759877359,1.080238898987276,0.8936983768228308,1.0,0.9888698322223007,1.0,0.9888698322223007,1.0251355347461804,0.9719332777283828,1.0,0.9888698322223007,1.0,0.9888698322223007,1.015625,0.9791513379133104,1.0077519379844961,0.9840182195714908,1.0009624639076034,0.9882797598773587,1.080238898987276,0.8936983768228305,1.0251355347461804,0.971933277728383
S3: 20.0-25.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.89375,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.946875,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.890625,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9970467032967033,1.0,0.9988120901303875,1.0,0.9988120901303875,1.0,0.9988120901303875,1.0082404265632574,0.9936292937422991,1.0,0.9988120901303875,1.0,0.9988120901303875,1.0041033067825247,0.9962691842218245,1.0,0.9988120901303875,1.0,0.9988120901303875,1.0084848484848485,0.9934707838613005,1.0084848484848485,0.9934707838613005,1.0,0.9988120901303875,1.0082404265632574,0.9936292937422988,1.0041033067825247,0.9962691842218245
S3: 25.0-30.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.709375,1.0,1.0,1.0,1.0,1.0,0.9875,1.0,1.0,1.0,1.0,1.0,1.0,0.921875,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.403125,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.753125,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.984375,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9863667582417583,1.0,0.9936438471570557,1.0228669781165478,0.9783992249627099,1.0070200919874122,0.9892826475479577,1.0481229528848577,0.9567966804921019,1.0009624639076034,0.9930552098088364,1.0,0.9936438471570557,1.019358000490076,0.980926216497084,1.0,0.9936438471570557,1.0,0.9936438471570557,1.0241260462826194,0.9776608572923905,1.0012033694344165,0.992912738963714,1.0060459492140266,0.9898727198928998,1.0481229528848577,0.956796680492102,1.019358000490076,0.9809262164970843
S3: 30.0-35.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.98125,1.0,1.0,1.0,1.0,1.0,0.99375,1.0,1.0,1.0,1.0,1.0,1.0,0.803125,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.978125,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.915625,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.89375,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9875343406593408,1.0,0.9938144767049403,1.0014443909484834,0.9929304628932837,1.0158730158730158,0.9835899748931317,1.056910569105691,0.9471960465883233,1.0021681522524692,0.9924928623887718,1.0,0.9938144767049403,1.0065327849020083,0.9897310343789913,1.0,0.9938144767049403,1.0,0.9938144767049403,1.0097087378640777,0.987747666505195,1.0082404265632574,0.9886346436864903,1.017114914425428,0.9828484899893025,1.056910569105691,0.9471960465883231,1.0065327849020083,0.9897310343789915
S3: 35.0-40.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.646875,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.69375,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.071875,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.865625,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8625,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9795673076923075,1.0,0.9880872381134307,1.0279219174697307,0.9691107974581277,1.0241260462826194,0.9719050430998419,1.0768832513590474,0.9056966563417911,1.0,0.9880872381134308,1.0,0.9880872381134308,1.0104444984211804,0.9814643030977133,1.0,0.9880872381134308,1.0,0.9880872381134308,1.0392205845615787,0.9623259313145144,1.010689990281827,0.9813857341222174,1.0241260462826194,0.9719050430998422,1.0768832513590474,0.9056966563417911,1.0104444984211804,0.9814643030977133
S3: 40.0-45.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.996875,1.0,1.0,1.0,1.0,1.0,0.99375,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.671875,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.978125,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.928125,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9952609890109889,1.0,0.9979591944497028,1.0002404424140419,0.997812467737245,1.0004810004810005,0.9976647768062333,1.0258939580764488,0.9804507927325682,1.0004810004810005,0.9976647768062333,1.0,0.997959194449703,1.0016855285335902,0.9969232919024046,1.0,0.997959194449703,1.0,0.997959194449703,1.0058027079303675,0.994349383590116,1.0055595842397873,0.9944964385883507,1.0,0.997959194449703,1.0258939580764488,0.9804507927325682,1.0016855285335902,0.9969232919024043
S3: 45.0-50.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.765625,0.996875,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.075,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.996875,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9860920329670328,1.0,0.9910249568912122,1.018609206660137,0.9788673828880358,1.0077519379844961,0.986158075233032,1.0766045548654244,0.9094721320086433,1.0,0.9910249568912122,1.0,0.9910249568912122,1.0002404424140419,0.9908779018929772,1.0,0.9910249568912122,1.0,0.9910249568912122,1.018359853121175,0.9790144378862704,1.0002404424140419,0.9908790405474823,1.0077519379844961,0.9861580752330318,1.0766045548654244,0.9094721320086433,1.0002404424140419,0.9908779018929775
