,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119
S32: 0.0-5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.56875,1.0,1.0,1.0,1.0,1.0,0.94375,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.971875,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6375,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9903502747252746,1.0,0.9956487299966381,1.0343112879164595,0.9714667669182929,1.0043457267020763,0.9929533099392237,1.0021681522524692,0.9943140224031759,1.0043457267020763,0.9929533099392237,1.0,0.9956487299966381,1.0286844708209695,0.975996850688878,1.0,0.9956487299966381,1.0,0.9956487299966381,1.0343112879164595,0.9714667669182929,1.0,0.9956487299966381,1.0,0.9956487299966381,1.0021681522524692,0.9943140224031757,1.0286844708209695,0.9759968506888782
S32: 5.0-10.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.578125,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.115625,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.359375,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9786057692307691,1.0,0.9875794358713852,1.0335403726708075,0.9640359755127489,1.0,0.9875794358713852,1.0729945834408048,0.9152577908845941,1.0,0.9875794358713852,1.0,0.9875794358713852,1.0518331226295827,0.9468183358020491,1.0,0.9875794358713852,1.0,0.9875794358713852,1.0335403726708075,0.9640359755127489,1.0,0.9875794358713852,1.0,0.9875794358713852,1.0729945834408048,0.9152577908845941,1.0518331226295827,0.9468183358020493
S32: 10.0-15.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.95,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,0.725,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.484375,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6875,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8875,1.0,1.0,1.0,1.0,1.0,0.428125,1.0,1.0,1.0,1.0,1.0,0.765625,1.0,1.0,1.0,1.0,1.0,0.8375,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9699519230769231,1.0,0.9860915860545169,1.0038610038610039,0.9837133339515529,1.0633946830265848,0.9433637745551824,1.0413016270337923,0.9558197500811365,1.0666666666666667,0.9411406737456937,1.0,0.9860915860545169,1.0555696523724942,0.9462789745493967,1.027414176339837,0.9690039682797686,1.0,0.9860915860545169,1.0166177908113392,0.9756187181902124,1.0126582278481013,0.9780094451465311,1.0473313192346425,0.9558990583541771,1.0413016270337923,0.9558197500811366,1.0661199384930804,0.9397675042584032
S32: 15.0-20.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.896875,0.89375,1.0,1.0,1.0,1.0,0.1875,1.0,1.0,1.0,1.0,1.0,1.0,0.6125,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.015625,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.584375,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.625,1.0,1.0,1.0,1.0,1.0,0.165625,1.0,1.0,1.0,1.0,1.0,0.7,1.0,1.0,1.0,1.0,1.0,0.734375,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9496222527472528,1.0,0.9696095403652214,1.0163694111898363,0.9595079814600678,1.1016949152542372,0.8899480197436221,1.081924577373212,0.8638403095959907,1.1043270507034777,0.8880860701843337,1.0,0.9696095403652214,1.1025708984892657,0.8871813539975029,1.054766734279919,0.9349512081365069,1.0,0.9696095403652214,1.029193468579911,0.9508993896479178,1.0294481563969313,0.9507412488245199,1.0658467845247246,0.9271350131751876,1.081924577373212,0.8638403095959907,1.0956017908875428,0.8918233580032305
S32: 20.0-25.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.43125,1.0,1.0,1.0,1.0,1.0,0.184375,1.0,1.0,1.0,1.0,1.0,1.0,0.903125,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.165625,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.915625,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.78125,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9712225274725275,1.0,0.9837500622574822,1.0457516339869282,0.9492713948642196,1.075491209927611,0.9186324866720912,1.068584639095813,0.9201717981078192,1.0743801652892562,0.9192585168937853,1.0,0.9837500622574822,1.017114914425428,0.9726101471454441,1.0,0.9837500622574822,1.0,0.9837500622574822,1.0457516339869282,0.9492713948642196,1.0,0.9837500622574822,1.0141394441735738,0.9753085979852849,1.068584639095813,0.920171798107819,1.017114914425428,0.9726101471454444
S32: 25.0-30.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6125,1.0,1.0,1.0,1.0,1.0,0.909375,1.0,1.0,1.0,1.0,1.0,1.0,0.9,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.209375,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9625,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.984375,1.0,1.0,1.0,1.0,1.0,0.71875,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9812843406593407,1.0,0.9904517670643695,1.0307234886025767,0.9691920989532152,1.0148816784581607,0.9812134214628119,1.0647555669311493,0.9331674244960281,1.0099538722991017,0.9842949764821205,1.0,0.9904517670643695,1.023370233702337,0.9750201609857615,1.0012033694344165,0.9897203963025072,1.0,0.9904517670643695,1.0307234886025767,0.969192098953215,1.0,0.9904517670643695,1.010689990281827,0.9838238351522619,1.0647555669311493,0.9331674244960281,1.0221130221130221,0.9757585286560811
S32: 30.0-35.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.196875,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6125,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.990625,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9868131868131867,1.0,0.992664826950972,1.0658467845247246,0.9336796810726264,1.0,0.992664826950972,1.0307234886025767,0.9714051588398178,1.0,0.992664826950972,1.0,0.992664826950972,1.0007216742843397,0.9922227374011648,1.0,0.992664826950972,1.0,0.992664826950972,1.0658467845247246,0.9336796810726264,1.0,0.992664826950972,1.0,0.992664826950972,1.0307234886025767,0.9714051588398177,1.0007216742843397,0.992222737401165
S32: 35.0-40.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.209375,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2625,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.078125,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9730769230769231,1.0,0.9828408397907478,1.0647555669311493,0.9255564972224064,1.0,0.9828408397907478,1.0601427115188584,0.9321124475783276,1.0,0.9828408397907478,1.0,0.9828408397907478,1.076326002587322,0.902102812269734,1.0,0.9828408397907478,1.0,0.9828408397907478,1.0647555669311493,0.9255564972224062,1.0,0.9828408397907478,1.0,0.9828408397907478,1.0601427115188584,0.9321124475783273,1.076326002587322,0.9021028122697339
S32: 40.0-45.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2625,1.0,1.0,1.0,1.0,1.0,0.853125,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.49375,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.884375,1.0,1.0,1.0,1.0,1.0,0.28125,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9755494505494506,1.0,0.9871045076037189,1.0601427115188584,0.9363761153912987,1.011427182105519,0.9798314888766624,1.040520260130065,0.9575426513068246,1.011427182105519,0.979831488876662,1.0,0.9871045076037188,1.068584639095813,0.9329947637968937,1.008974048023284,0.9816224710523493,1.0,0.9871045076037188,1.0601427115188584,0.9363761153912986,1.0,0.9871045076037188,1.0,0.9871045076037188,1.040520260130065,0.9575426513068248,1.0585241730279897,0.9386542056641586
S32: 45.0-50.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.771875,1.0,1.0,1.0,1.0,1.0,0.965625,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.23125,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3125,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9811126373626373,1.0,0.9897195093874737,1.0178615121115733,0.9780579592338692,1.002651241262955,0.988084712935433,1.0628513030148186,0.9352554791830742,1.002651241262955,0.988084712935433,1.0,0.9897195093874737,1.0558375634517767,0.9443944894597303,1.0,0.9897195093874737,1.0,0.9897195093874737,1.0178615121115733,0.9780579592338694,1.0,0.9897195093874737,1.0,0.9897195093874737,1.0628513030148186,0.9352554791830741,1.0558375634517767,0.94439448945973
S32: 50.0-55.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.66875,1.0,1.0,1.0,1.0,1.0,0.771875,1.0,1.0,1.0,1.0,1.0,1.0,0.875,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2375,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.66875,1.0,1.0,1.0,1.0,1.0,0.646875,1.0,1.0,1.0,1.0,1.0,0.9875,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9764423076923078,1.0,0.9884961446425069,1.0261470152935372,0.9707959456613798,1.0279219174697307,0.9707412792156004,1.062308478038815,0.934805026860019,1.0178615121115733,0.9768807470970348,1.0,0.9884961446425069,1.0555696523724942,0.9519666887999397,1.0271604938271606,0.9704364192627011,1.0,0.9884961446425067,1.0261470152935372,0.97079594566138,1.0,0.9884961446425067,1.0097087378640777,0.9824028293692052,1.062308478038815,0.9348050268600188,1.0289389067524115,0.9690768154361248
