,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119
S1: 0.0-5.0,1.0,1.0,1.0,1.0,0.909375,0.64375,0.93125,1.0,0.30625,0.875,1.0,1.0,1.0,1.0,1.0,1.0,0.909375,0.540625,0.309375,1.0,1.0,0.371875,1.0,1.0,1.0,1.0,0.09375,0.909375,0.51875,0.528125,1.0,1.0,0.85625,0.5375,1.0,1.0,0.85,0.909375,0.471875,0.746875,1.0,1.0,0.85625,0.653125,0.89375,1.0,0.909375,0.4625,0.678125,1.0,1.0,0.85625,0.31875,1.0,1.0,0.4625,0.74375,0.871875,0.909375,0.884375,0.909375,0.909375,0.784375,0.515625,0.371875,0.6125,0.496875,0.525,0.396875,0.371875,0.909375,0.9375,0.453125,0.309375,0.8,0.875,1.0,0.896875,1.0,1.0,1.0,0.8375,1.0,1.0,1.0,0.85625,0.85625,0.8625,0.815625,1.0,1.0,0.7762019230769235,1.1143852129654432,0.8376812973026608,1.2644376899696048,0.8107999889268894,1.3269537480063796,0.7639108245947105,1.1831626848691694,0.8363417049484406,1.3581456088801829,0.7459134464292754,1.1889111174621316,0.8210226744627886,2.034229828850856,0.58354151922744,1.5012630819198844,0.6973385959122164,1.1995386389850058,0.864164914631504,1.1234134485552254,0.8346677559073845,1.3214739517153749,0.7644016469447029,1.4256339958875945,0.7537711700951596,1.1985018726591758,0.8484845045680629,1.207196749854904,0.8569225602203809
S1: 5.0-10.0,1.0,1.0,1.0,1.0,0.753125,0.403125,0.884375,1.0,0.25,0.671875,1.0,1.0,1.0,1.0,1.0,1.0,0.5625,0.1625,0.521875,1.0,0.828125,0.1875,1.0,1.0,1.0,1.0,0.809375,0.5625,0.078125,0.221875,1.0,1.0,0.43125,0.325,1.0,1.0,0.371875,0.5625,0.0625,0.609375,1.0,1.0,0.43125,0.99375,1.0,1.0,0.5625,0.096875,0.4875,1.0,1.0,0.43125,0.59375,1.0,1.0,0.075,0.30625,0.671875,0.5625,0.50625,0.5625,0.5625,0.496875,0.09375,0.5125,0.353125,0.009375,0.10625,0.178125,0.45625,0.84375,0.8875,0.046875,0.521875,0.696875,0.778125,1.0,0.728125,1.0,1.0,1.0,0.634375,0.978125,1.0,1.0,0.43125,0.51875,0.63125,1.0,1.0,1.0,0.3581387362637362,1.8891916439600365,0.7349773060011672,2.888888888888889,0.707296465846523,3.727598566308243,0.6602872725758939,3.9393939393939386,0.6932387430475946,3.5016835016835013,0.6666529685970031,3.806038426349496,0.5522510328186073,5.098039215686275,0.26563123273781947,4.05458089668616,0.5346537608671036,1.4942528735632186,0.7831963593699216,2.0696517412935322,0.714245115536082,4.917257683215129,0.46406174222090585,3.3986928104575167,0.6730151712697956,2.7733333333333334,0.7462630979796699,1.6269065310911224,0.7657118007774761
S1: 10.0-15.0,1.0,1.0,1.0,1.0,0.728125,0.609375,0.953125,1.0,0.778125,0.5625,1.0,1.0,1.0,1.0,1.0,1.0,0.6625,0.31875,0.58125,1.0,0.934375,0.11875,1.0,1.0,1.0,1.0,0.65,0.6625,0.225,0.20625,1.0,1.0,0.51875,0.3,1.0,1.0,0.428125,0.6625,0.08125,0.684375,1.0,1.0,0.51875,0.903125,1.0,1.0,0.6625,0.075,0.5875,1.0,1.0,0.51875,0.540625,1.0,1.0,0.0125,0.453125,0.553125,0.6625,0.59375,0.6625,0.6625,0.325,0.221875,0.35,0.515625,0.184375,0.246875,0.059375,0.26875,0.91875,0.946875,0.1,0.575,0.7375,0.878125,1.0,0.659375,1.0,1.0,1.0,0.40625,1.0,1.0,1.0,0.51875,0.53125,0.5875,0.93125,1.0,1.0,0.4128090659340659,1.3702239789196313,0.7906637985046587,2.3690205011389525,0.7324895595345107,2.496998799519808,0.6812344906802338,3.149129447388342,0.7201425017573833,3.2074016962220506,0.6820463682543824,3.935666982024597,0.5742202964172467,4.122893954410307,0.3111393381991184,2.8493150684931505,0.5985827578545696,1.7679558011049725,0.7848152225490524,1.5957038741848866,0.7727495674438116,3.2,0.49503088019581454,2.187171398527865,0.6967511663699576,3.3629749393694417,0.7490093761180064,2.0382165605095546,0.7607573921267639
S1: 15.0-20.0,1.0,1.0,1.0,1.0,0.809375,0.575,0.9625,1.0,0.134375,0.90625,1.0,1.0,1.0,1.0,1.0,1.0,0.559375,0.478125,0.021875,1.0,0.74375,0.375,1.0,1.0,1.0,1.0,0.196875,0.559375,0.45625,0.5125,1.0,0.996875,0.521875,0.24375,1.0,1.0,0.509375,0.559375,0.409375,0.68125,1.0,1.0,0.521875,0.6,0.80625,1.0,0.559375,0.390625,0.640625,1.0,1.0,0.528125,0.021875,1.0,1.0,0.403125,0.3625,0.903125,0.559375,0.54375,0.559375,0.559375,0.765625,0.459375,0.0375,0.528125,0.24375,0.4625,0.321875,0.2,0.9375,0.86875,0.45625,0.021875,0.7375,0.8375,1.0,0.878125,1.0,1.0,1.0,0.84375,0.88125,1.0,1.0,0.521875,0.65625,0.6875,0.78125,1.0,0.89375,0.5255837912087911,1.2827628738822079,0.7517966549528913,2.2744669218151996,0.684199953541392,1.8374558303886925,0.6748429975598204,1.6099071207430342,0.7197181237584511,2.338392355255762,0.6161711848734738,2.0125786163522013,0.6127705989550772,2.6700898587933244,0.43805975071568515,2.327923894795747,0.5352982693266772,2.4441833137485314,0.7666307482267017,1.4183429935219913,0.7159222948699453,2.0492610837438425,0.6073107243272913,2.338392355255762,0.5566524695000432,1.5243679003297912,0.7489661405314849,1.7884780739466895,0.7708006396572749
S1: 20.0-25.0,1.0,1.0,1.0,1.0,0.840625,0.41875,0.85,1.0,0.1625,0.84375,1.0,1.0,1.0,1.0,1.0,1.0,0.65,0.33125,0.25,1.0,0.884375,0.059375,1.0,1.0,1.0,1.0,0.671875,0.65,0.290625,0.259375,1.0,1.0,0.6,0.04375,1.0,1.0,0.534375,0.65,0.221875,0.575,1.0,1.0,0.6,0.971875,1.0,1.0,0.65,0.203125,0.459375,1.0,1.0,0.6,0.284375,1.0,1.0,0.196875,0.365625,0.825,0.65,0.63125,0.65,0.65,0.75625,0.275,0.153125,0.4125,0.175,0.3,0.14375,0.103125,0.88125,0.871875,0.15,0.25,0.671875,0.803125,1.0,0.83125,1.0,1.0,1.0,0.825,0.990625,1.0,1.0,0.6,0.61875,0.78125,1.0,1.0,1.0,0.4076579670329671,1.7369519832985387,0.7456325248130528,2.5196850393700787,0.6929208567063795,2.3703703703703702,0.6581539906849354,2.2450080949811118,0.7387200244368853,2.5181598062953996,0.680345915838253,2.414393499709808,0.6352418203652749,4.155844155844156,0.34356330496393905,2.563154651879236,0.5365691872304377,2.6179987413467587,0.7864193508950365,1.7545339519190217,0.7313905288165805,2.9234012649332395,0.5608256107744044,2.3690205011389525,0.6308416123745719,2.678686413393432,0.7599109250793237,2.9778095919828207,0.7726574125666252
S1: 25.0-30.0,1.0,1.0,1.0,1.0,0.853125,0.36875,0.8875,1.0,0.05,0.875,1.0,1.0,1.0,1.0,1.0,1.0,0.5625,0.271875,0.3375,1.0,0.715625,0.0125,1.0,1.0,1.0,1.0,0.646875,0.5625,0.23125,0.2,1.0,1.0,0.525,0.165625,1.0,1.0,0.484375,0.5625,0.203125,0.428125,1.0,1.0,0.525,0.971875,1.0,1.0,0.5625,0.190625,0.378125,1.0,1.0,0.5625,0.334375,1.0,1.0,0.184375,0.275,0.884375,0.5625,0.546875,0.5625,0.5625,0.740625,0.23125,0.253125,0.3375,0.165625,0.2375,0.08125,0.021875,0.875,0.81875,0.1375,0.334375,0.5625,0.80625,1.0,0.865625,1.0,0.984375,1.0,0.80625,0.865625,1.0,1.0,0.525,0.775,0.815625,1.0,1.0,0.90625,0.3548076923076924,2.0145278450363198,0.7104188257022696,3.1161048689138577,0.656181367567337,2.7225130890052354,0.651100743784429,2.541233964569334,0.7063259590002161,2.689075630252101,0.6563557013188893,2.7332457293035484,0.5861821276811062,4.842840512223515,0.29763471270328407,2.9863603732950463,0.5063371442270637,2.27198252321136,0.7839145736388198,2.138817480719794,0.6727621897727573,3.2323232323232327,0.5253167005611326,2.598376014990631,0.636897511786552,3.5525192143467117,0.7329733891500242,4.4114528101802755,0.7408721855572585
S1: 30.0-35.0,1.0,1.0,1.0,1.0,0.575,0.590625,0.915625,0.984375,0.2125,0.56875,1.0,1.0,1.0,1.0,1.0,1.0,0.228125,0.26875,0.63125,0.965625,0.721875,0.134375,1.0,1.0,1.0,1.0,0.796875,0.228125,0.090625,0.50625,0.9625,1.0,0.371875,0.44375,1.0,1.0,0.090625,0.228125,0.1125,0.81875,0.95625,1.0,0.371875,0.978125,0.96875,1.0,0.228125,0.165625,0.746875,0.9625,1.0,0.371875,0.628125,1.0,1.0,0.034375,0.14375,0.578125,0.33125,0.35,0.228125,0.228125,0.4,0.128125,0.7375,0.615625,0.103125,0.134375,0.396875,0.690625,0.928125,0.909375,0.028125,0.446875,0.88125,0.9375,0.9875,0.715625,0.95625,0.95625,0.89375,0.628125,0.9625,1.0,1.0,0.371875,0.4625,0.64375,0.9875,1.0,1.0,0.4286744505494505,1.4910394265232976,0.7170417761918894,2.421420256111758,0.6792443513993289,2.990654205607477,0.6535929015634081,2.9399293286219086,0.6403620327271061,2.569487337862878,0.6218082977813557,3.9808612440191387,0.36609541029039566,3.9884947267497597,0.3562500207779178,3.104477611940299,0.5747270166499947,1.3024420788979332,0.7649210058173421,1.9762470308788598,0.6950180068419255,3.2704402515723268,0.43069680854618286,2.6683771648492622,0.6452293138395188,2.165538781884435,0.731335887499262,1.6288175411119814,0.7633618434847468
S1: 35.0-40.0,1.0,1.0,1.0,1.0,0.878125,0.753125,0.86875,1.0,0.26875,0.84375,1.0,1.0,1.0,1.0,1.0,1.0,0.821875,0.64375,0.2625,1.0,0.9375,0.365625,1.0,1.0,1.0,1.0,0.15,0.821875,0.596875,0.603125,1.0,1.0,0.7875,0.4625,1.0,1.0,0.696875,0.821875,0.51875,0.78125,1.0,1.0,0.7875,0.428125,0.615625,1.0,0.821875,0.509375,0.7625,1.0,1.0,0.821875,0.278125,1.0,1.0,0.50625,0.665625,0.79375,0.821875,0.796875,0.821875,0.821875,0.690625,0.590625,0.328125,0.753125,0.603125,0.6,0.4625,0.415625,0.903125,0.853125,0.475,0.303125,0.803125,0.859375,1.0,0.8875,1.0,1.0,0.9375,0.859375,0.9625,1.0,1.0,0.7875,0.840625,0.865625,0.628125,1.0,0.98125,0.7707417582417583,1.1194833153928956,0.8267962935391437,1.2655917249771826,0.7977886002228766,1.296758104738155,0.7642595368522763,1.271782329562825,0.7918805499258837,1.3871290430143381,0.7402427975359211,1.2891230244809417,0.7722182863263508,1.7854077253218887,0.625294203828388,1.5294117647058822,0.6916331200908343,1.186537364517969,0.8459380234555508,1.1347517730496453,0.8199912273618905,1.3384813384813383,0.7487871755545611,1.4905051952705122,0.7113073138682446,1.2096539691770865,0.8169927123096932,1.149171270718232,0.8436536674837916
S1: 40.0-45.0,1.0,1.0,1.0,1.0,0.70625,0.540625,0.8,1.0,0.259375,0.81875,1.0,1.0,1.0,1.0,1.0,1.0,0.38125,0.35625,0.4375,1.0,0.6625,0.015625,1.0,1.0,1.0,1.0,0.746875,0.38125,0.284375,0.365625,1.0,1.0,0.29375,0.2375,1.0,1.0,0.234375,0.38125,0.21875,0.728125,1.0,1.0,0.29375,0.86875,0.9,1.0,0.38125,0.2,0.68125,1.0,1.0,0.29375,0.578125,1.0,1.0,0.2125,0.24375,0.796875,0.38125,0.35,0.359375,0.38125,0.596875,0.3,0.40625,0.49375,0.146875,0.3,0.003125,0.25625,0.9125,0.796875,0.26875,0.38125,0.784375,0.884375,1.0,0.809375,1.0,1.0,1.0,0.778125,0.91875,1.0,1.0,0.29375,0.55,0.73125,0.871875,1.0,1.0,0.4532623626373624,1.431028551771586,0.7387898011164172,2.839590443686007,0.6597739434208019,2.179151388161341,0.655124230811238,2.252301028695181,0.6701590160480655,2.3201338538761855,0.6472023637442778,2.5999999999999996,0.4860506610706162,3.6879432624113475,0.34702467043814406,2.2210357714895888,0.5851367429944704,1.5476190476190474,0.7861880737548405,1.6024653312788908,0.7007764125245391,2.96085409252669,0.4518395636919323,2.149870801033592,0.6346404458000574,3.6491228070175437,0.6892127712546424,1.9696969696969697,0.7649752934772097
S1: 45.0-50.0,1.0,1.0,1.0,1.0,0.84375,0.553125,0.803125,1.0,0.4875,0.921875,1.0,1.0,1.0,1.0,1.0,1.0,0.6,0.4875,0.121875,1.0,0.75,0.146875,1.0,1.0,1.0,1.0,0.49375,0.6,0.45,0.375,1.0,1.0,0.559375,0.315625,1.0,1.0,0.521875,0.6,0.409375,0.5375,1.0,1.0,0.559375,0.83125,0.784375,1.0,0.6,0.403125,0.478125,1.0,1.0,0.5875,0.115625,0.953125,1.0,0.403125,0.253125,0.9,0.6,0.571875,0.6,0.6,0.83125,0.45,0.003125,0.525,0.334375,0.465625,0.296875,0.0875,0.796875,0.7875,0.31875,0.121875,0.58125,0.71875,1.0,0.8875,1.0,1.0,0.996875,0.878125,0.965625,1.0,1.0,0.559375,0.73125,0.8375,0.890625,1.0,1.0,0.5357486263736262,1.2511278195488722,0.7915862375577514,2.058386937159822,0.6988668172073301,1.6666666666666665,0.7061912277466131,1.566854990583804,0.7345452358585788,1.9856801909307873,0.6642114560930172,1.9818961410195333,0.631438819863274,2.6735218508997427,0.4128673698433872,2.351611079706049,0.5196594627499791,2.6530612244897958,0.7522661047669821,1.3376205787781352,0.7641273490597864,2.0233463035019454,0.6123215776348685,2.0883534136546187,0.6357189086929281,1.6199376947040498,0.7609388584212226,2.1987315010570825,0.7757563177911888
