,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119
S38: 0.0-5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.08125,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.984375,1.0,1.0,1.0,0.940625,0.7875,1.0,1.0,1.0,1.0,1.0,0.446875,0.996875,1.0,1.0,0.940625,1.0,1.0,0.740625,1.0,1.0,0.99375,0.31875,0.9875,0.996875,0.940625,1.0,1.0,1.0,0.578125,1.0,1.0,1.0,1.0,0.940625,1.0,0.934375,0.05,1.0,1.0,1.0,1.0,0.940625,1.0,1.0,1.0,0.8625,1.0,1.0,0.940625,1.0,1.0,1.0,1.0,0.996875,0.940625,1.0,1.0,1.0,1.0,0.953125,0.940625,0.940625,0.940625,0.940625,0.940625,0.05625,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9299793956043955,1.0760475944128298,0.8827170292307763,1.0353409656545545,0.9474357163367122,1.0941609679116255,0.9145235399103612,1.100238032266596,0.8902599887220825,1.1463213006337836,0.8355642613136955,1.072717895822589,0.9078039377523666,1.0058027079303675,0.9575482764028151,1.0084848484848485,0.9558860465780452,1.1434854315557996,0.8500315133975335,1.1040339702760085,0.8616136956720064,1.1055009301089556,0.8694710581946266,1.1332062108417325,0.859151665067864,1.0499747602221101,0.9289986266278265,1.0084848484848485,0.9558795503082365
S38: 5.0-10.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.271875,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.853125,1.0,1.0,1.0,0.734375,0.571875,1.0,1.0,1.0,1.0,1.0,0.04375,0.878125,1.0,1.0,0.734375,1.0,1.0,0.340625,1.0,1.0,1.0,0.628125,0.86875,0.875,0.759375,1.0,1.0,1.0,0.115625,0.890625,1.0,1.0,1.0,0.734375,0.89375,0.75,0.390625,1.0,1.0,1.0,1.0,0.734375,1.0,1.0,1.0,1.0,1.0,0.88125,0.734375,1.0,1.0,1.0,1.0,1.0,0.734375,1.0,1.0,1.0,1.0,0.678125,0.734375,0.734375,0.734375,0.734375,0.734375,0.309375,1.0,1.0,1.0,0.965625,1.0,1.0,1.0,1.0,1.0,0.8811813186813187,1.0593328240387063,0.899079857335795,1.0890052356020943,0.9023505030568344,1.223529411764706,0.8012316317128094,1.1672278338945006,0.8263299318288829,1.2285883047844064,0.7879273317427344,1.0918635170603674,0.907449322794077,1.0426065162907268,0.9199448613592772,1.0691338987406835,0.9035285218277619,1.4271012006861064,0.7497688823538583,1.1356811356811356,0.8599067373220365,1.1369226564635146,0.8748657527844824,1.1378555798687089,0.8567926128078127,1.1237169097784983,0.8621010407720612,1.0566421132842265,0.9099373461702251
S38: 10.0-15.0,1.0,1.0,0.953125,1.0,1.0,1.0,1.0,0.05625,1.0,1.0,1.0,1.0,1.0,1.0,0.953125,0.778125,1.0,1.0,1.0,0.60625,0.359375,1.0,1.0,1.0,1.0,0.953125,0.234375,0.8,1.0,1.0,0.60625,1.0,1.0,0.00625,1.0,1.0,0.9125,0.5125,0.83125,0.846875,0.678125,0.953125,0.953125,0.953125,0.13125,0.853125,1.0,1.0,1.0,0.60625,0.809375,0.659375,0.396875,1.0,1.0,0.99375,1.0,0.60625,1.0,1.0,1.0,0.903125,1.0,0.809375,0.60625,1.0,1.0,1.0,1.0,1.0,0.60625,1.0,1.0,1.0,1.0,0.621875,0.60625,0.60625,0.60625,0.60625,0.60625,0.3125,1.0,1.0,1.0,0.878125,1.0,1.0,1.0,1.0,1.0,0.7990384615384616,1.6092843326885884,0.8468735384040397,1.178470254957507,0.8542904175320851,1.281182630120111,0.7383727216323448,1.2663622526636225,0.7789050249140133,1.3127169454086463,0.7852437063665393,1.1791383219954648,0.8656195999058917,1.0956017908875428,0.8873312007078533,1.1279826464208242,0.8684235116562149,1.7560151962853525,0.6257720777019632,1.2145985401459853,0.8127582093886633,1.223169655983534,0.838808833113022,1.2803939673745768,0.7579701859395435,1.1851851851851851,0.8353068208498379,1.1084465760724753,0.8779710742596654
S38: 15.0-20.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.546875,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.896875,1.0,1.0,1.0,0.86875,0.415625,0.596875,1.0,1.0,1.0,1.0,0.01875,0.928125,1.0,1.0,0.86875,1.0,1.0,0.378125,1.0,1.0,0.990625,0.603125,0.9,0.94375,0.86875,1.0,1.0,1.0,0.009375,0.9875,1.0,1.0,1.0,0.86875,0.99375,0.953125,0.20625,1.0,1.0,1.0,1.0,0.86875,1.0,1.0,1.0,0.83125,1.0,0.953125,0.86875,1.0,1.0,1.0,1.0,0.925,0.86875,1.0,1.0,1.0,1.0,0.83125,0.86875,0.86875,0.86875,0.86875,0.86875,0.81875,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.906318681318682,1.0361145703611456,0.92593075728479,1.1117049706039552,0.8832871573323832,1.1895910780669143,0.8071711389429383,1.1501244124965442,0.8067721678517754,1.1954022988505748,0.7846010515939915,1.0870133263652992,0.913505225117782,1.0353409656545545,0.9341410315889663,1.0358565737051793,0.9313427519504237,1.184847621760182,0.8537757896816243,1.07465771118574,0.9004759569745747,1.0647555669311493,0.9121216885853818,1.1504424778761062,0.8555545208821866,1.1453744493392068,0.8283807476895734,1.0309789343246591,0.9318773867462332
S38: 20.0-25.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.16875,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.94375,1.0,1.0,1.0,0.7625,0.81875,0.934375,1.0,1.0,1.0,1.0,0.159375,0.975,1.0,1.0,0.7625,1.0,0.975,0.565625,1.0,1.0,0.99375,0.253125,0.965625,0.95625,0.7625,1.0,1.0,1.0,0.209375,0.990625,1.0,1.0,1.0,0.7625,0.96875,0.58125,0.740625,1.0,1.0,1.0,1.0,0.7625,1.0,0.978125,1.0,0.828125,1.0,0.809375,0.7625,1.0,1.0,1.0,1.0,0.521875,0.7625,1.0,1.0,1.0,1.0,0.6875,0.7625,0.7625,0.7625,0.7625,0.7625,0.90625,1.0,1.0,1.0,0.7875,1.0,1.0,1.0,1.0,1.0,0.8838255494505497,1.146005509641873,0.8932136566271166,1.0491803278688525,0.9253370371344005,1.1675554308167275,0.8529854731489049,1.1751412429378532,0.8307683815202705,1.1748093758825189,0.8392005856651854,1.1441144114411441,0.8807676396511712,1.0841803492311701,0.9023078100189065,1.0702341137123745,0.9126462317393145,1.3950368879946344,0.7583458513655026,1.0494450050454087,0.9251057216027367,1.1185802635116968,0.8983715170601823,1.1043270507034777,0.894274504850593,1.14379983502887,0.8774127206917782,1.093011035207567,0.8965469249846533
S38: 25.0-30.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.45,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.825,1.0,1.0,1.0,0.715625,0.553125,1.0,1.0,1.0,1.0,1.0,0.25625,0.853125,1.0,1.0,0.715625,1.0,1.0,0.10625,1.0,1.0,0.984375,0.7625,0.840625,0.8375,0.734375,1.0,1.0,1.0,0.15625,0.8625,1.0,1.0,1.0,0.715625,0.89375,0.475,0.640625,1.0,1.0,1.0,1.0,0.715625,1.0,1.0,1.0,0.96875,1.0,0.8375,0.715625,1.0,1.0,1.0,1.0,1.0,0.715625,1.0,1.0,1.0,1.0,0.728125,0.715625,0.715625,0.715625,0.715625,0.715625,0.746875,1.0,1.0,1.0,0.953125,1.0,1.0,1.0,1.0,1.0,0.8854395604395607,1.0441767068273093,0.9187312622124781,1.074935400516796,0.9025500625695998,1.2192262602579134,0.810344844027281,1.1629857422421024,0.8390400267277451,1.2366230677764567,0.8274394063180713,1.0647555669311493,0.9157554818810217,1.0491803278688525,0.9198013829950713,1.0732714138286894,0.905884264154496,1.4354727398205658,0.7570544235139225,1.091577013907111,0.8933031235727034,1.1298207495926127,0.8918581380511623,1.1838360842344906,0.8455409762928888,1.103448275862069,0.8710998919087416,1.0563737938039615,0.914964734684782
S38: 30.0-35.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.196875,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.925,1.0,1.0,1.0,0.8125,0.5,1.0,1.0,1.0,1.0,1.0,0.1375,0.95625,1.0,1.0,0.8125,1.0,1.0,0.0375,1.0,1.0,0.721875,0.421875,0.94375,0.94375,0.8125,1.0,1.0,1.0,0.08125,0.984375,1.0,1.0,1.0,0.8125,0.978125,0.821875,0.334375,1.0,1.0,0.965625,1.0,0.8125,1.0,1.0,1.0,0.678125,0.990625,0.95,0.8125,1.0,1.0,1.0,1.0,1.0,0.8125,1.0,1.0,1.0,1.0,0.790625,0.8125,0.8125,0.8125,0.8125,0.8125,0.340625,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8833447802197805,1.0658467845247246,0.8877982984419871,1.076326002587322,0.9029135377873272,1.2145985401459853,0.780720617236586,1.2188690301787286,0.8055516765380638,1.2530120481927711,0.8073322212270527,1.1164787976382178,0.8818633700921304,1.0258939580764488,0.9277154493035271,1.0402600650162541,0.918799876715961,1.3069431354068488,0.7838264001163902,1.1176786673831274,0.8634757510774267,1.1043270507034777,0.8850014907553228,1.1936872309899569,0.8069634085622355,1.1691961776278808,0.8420865695249165,1.0335403726708075,0.9224980159183662
S38: 35.0-40.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.41875,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.740625,1.0,1.0,1.0,1.0,1.0,1.0,0.978125,1.0,1.0,0.8125,0.36875,1.0,1.0,1.0,1.0,1.0,1.0,0.85625,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5125,1.0,1.0,0.996875,1.0,1.0,1.0,1.0,1.0,0.578125,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.453125,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9639079670329671,1.0468042274786111,0.9471191839531656,1.0,0.9826374003069258,1.0221130221130221,0.9685215706049715,1.0799584631360333,0.927608275465708,1.0774410774410774,0.9324153729715636,1.08843537414966,0.9201644729680618,1.0002404424140419,0.9824963591691807,1.0,0.9826374003069259,1.0468042274786111,0.9471191839531656,1.0439146800501882,0.9499306217253372,1.0439146800501882,0.9499306217253372,1.0407805854390793,0.9538742052512507,1.045488816285499,0.9528952277083892,1.0,0.9826374003069259
S38: 40.0-45.0,1.0,1.0,0.965625,1.0,1.0,1.0,1.0,0.09375,1.0,1.0,1.0,1.0,1.0,1.0,0.965625,0.8125,1.0,1.0,1.0,0.725,0.509375,1.0,1.0,1.0,1.0,0.965625,0.053125,0.840625,1.0,1.0,0.725,1.0,1.0,0.0875,1.0,1.0,0.89375,0.18125,0.865625,0.865625,0.746875,0.965625,0.965625,0.965625,0.00625,0.9,1.0,1.0,1.0,0.725,0.8625,0.634375,0.165625,1.0,1.0,1.0,1.0,0.725,1.0,1.0,1.0,0.7375,1.0,0.83125,0.725,1.0,1.0,1.0,1.0,1.0,0.725,1.0,1.0,1.0,1.0,0.70625,0.725,0.725,0.725,0.725,0.725,0.15,1.0,1.0,1.0,0.890625,1.0,1.0,1.0,1.0,1.0,0.8110576923076921,1.3098236775818644,0.8512371976329961,1.1523545706371192,0.8730049991767432,1.3244189748487742,0.7495551185218631,1.289922480620155,0.7155741188491422,1.3462783171521036,0.7360431765134527,1.2293144208037825,0.8357195460991832,1.0732714138286894,0.8951059934783402,1.0999471179270228,0.8800520094070264,1.4772727272727277,0.7012154706072282,1.2163742690058479,0.81182557292062,1.2515042117930206,0.823244295200991,1.2632857576677803,0.7750854541497672,1.2835544585004626,0.7905625266345196,1.0782789009849663,0.8897625854620802
S38: 45.0-50.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.153125,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.89375,1.0,1.0,1.0,1.0,1.0,0.378125,1.0,1.0,1.0,1.0,1.0,1.0,0.759375,1.0,1.0,0.9875,0.359375,1.0,1.0,1.0,1.0,1.0,1.0,0.596875,1.0,1.0,1.0,1.0,1.0,1.0,0.984375,0.053125,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.965625,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.996875,1.0,1.0,1.0,1.0,1.0,0.034375,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9423420329670328,1.0696837233221907,0.9006484115418536,1.0138922739458933,0.9613613865772473,1.1008203228367293,0.9178828580771168,1.08843537414966,0.903306024580817,1.1400383666758016,0.8410522562247531,1.0555696523724942,0.9244910835030012,1.0,0.9662262173994441,1.0002404424140419,0.9660791624012092,1.0696837233221907,0.9006484115418536,1.089861147498035,0.866235230177882,1.0881506670154328,0.8707404156894599,1.1319727891156464,0.8689608660026119,1.0355987055016183,0.9429582852704314,1.0002404424140419,0.9660791624012094
