,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119
S9: 0.0-5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.71875,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.55,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.64375,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9880494505494506,1.0221130221130221,0.9798963927566147,1.0,0.9945966280733602,1.0358565737051793,0.9691162944401177,1.0,0.9945966280733602,1.0,0.9945966280733602,1.0,0.9945966280733602,1.0,0.9945966280733602,1.028175976272862,0.9753401058303097,1.0,0.9945966280733602,1.0221130221130221,0.9798963927566147,1.0,0.9945966280733602,1.0358565737051793,0.9691162944401179,1.028175976272862,0.9753401058303098,1.0,0.9945966280733602
S9: 5.0-10.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.415625,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.525,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9839629120879122,1.0317460317460319,0.9701818482179169,1.0,0.9922618569574138,1.0470677070224013,0.9564805287267313,1.0,0.9922618569574138,1.0,0.9922618569574138,1.0,0.9922618569574138,1.0,0.9922618569574138,1.0379241516966067,0.9650036204591445,1.0,0.9922618569574138,1.0317460317460319,0.970181848217917,1.0,0.9922618569574138,1.0470677070224013,0.9564805287267313,1.0379241516966067,0.9650036204591445,1.0,0.9922618569574138
S9: 10.0-15.0,1.0,1.0,1.0,1.0,1.0,0.165625,1.0,1.0,0.6125,0.990625,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,0.865625,0.8875,0.93125,1.0,1.0,1.0,1.0,1.0,0.5,0.95,1.0,1.0,0.90625,0.278125,1.0,1.0,0.98125,1.0,0.5,0.596875,1.0,1.0,0.90625,1.0,0.721875,1.0,1.0,0.5,0.71875,1.0,1.0,0.90625,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.984375,1.0,1.0,1.0,0.5,0.5,0.5,0.478125,0.5,0.5,0.5,1.0,1.0,0.90625,1.0,0.590625,1.0,1.0,0.990625,1.0,1.0,0.88125,0.85625,0.91875,1.0,1.0,0.90625,0.921875,0.9875,1.0,1.0,1.0,0.8419986263736269,1.6092843326885877,0.8738227846819994,1.0970464135021096,0.9070123791591038,1.1504424778761062,0.8682565969558587,1.1431712008793626,0.8819727377050948,1.1043270507034777,0.9027024628801638,1.0705095213587235,0.9207920536983364,2.115971515768057,0.5871668554258636,1.1895910780669146,0.8588806596036875,1.0810810810810811,0.9154509867092017,1.106088806168572,0.8849049207615172,1.1552346570397112,0.8816927798997813,1.1607142857142858,0.8636105755720047,1.1403508771929824,0.8831353262694258,1.0810810810810811,0.9153119542681757
S9: 15.0-20.0,1.0,1.0,1.0,1.0,1.0,0.709375,1.0,1.0,0.478125,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.709375,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.709375,1.0,1.0,1.0,1.0,0.184375,1.0,1.0,1.0,1.0,0.709375,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.709375,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.709375,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.709375,0.709375,0.709375,0.709375,0.709375,0.709375,0.709375,1.0,1.0,1.0,1.0,0.471875,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9379807692307687,1.0666666666666667,0.9271858844144677,1.0228669781165478,0.9573641811418477,1.093011035207567,0.897734772068348,1.0228669781165478,0.9573641811418475,1.0228669781165478,0.9573641811418475,1.0228669781165478,0.9573641811418475,1.4096916299559477,0.7865215682626872,1.0672139558748075,0.9267122493460329,1.0228669781165478,0.9573641811418475,1.0666666666666667,0.9271858844144677,1.0228669781165478,0.9573641811418475,1.093011035207567,0.897734772068348,1.0672139558748075,0.9267122493460331,1.0228669781165478,0.9573641811418475
S9: 20.0-25.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.459375,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.403125,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.190625,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9786057692307691,1.0433910208176573,0.9560688894216381,1.0,0.9882799225955343,1.0481229528848577,0.9514327559305806,1.0,0.9882799225955343,1.0,0.9882799225955343,1.0,0.9882799225955343,1.0,0.9882799225955343,1.066393232504486,0.9284172709852604,1.0,0.9882799225955343,1.0433910208176573,0.9560688894216381,1.0,0.9882799225955343,1.0481229528848577,0.9514327559305806,1.066393232504486,0.9284172709852606,1.0,0.9882799225955343
S9: 25.0-30.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.884375,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.821875,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.865625,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9952953296703297,1.008974048023284,0.9924124787543602,1.0,0.9980719206216253,1.0138922739458933,0.9891454243424854,1.0,0.9980719206216253,1.0,0.9980719206216253,1.0,0.9980719206216253,1.0,0.9980719206216253,1.0104444984211804,0.9914489856059078,1.0,0.9980719206216253,1.008974048023284,0.9924124787543602,1.0,0.9980719206216253,1.0138922739458933,0.9891454243424855,1.0104444984211804,0.991448985605908,1.0,0.9980719206216253
S9: 30.0-35.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.90625,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.040625,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.90625,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9125,1.0,1.0,1.0,1.0,1.0,0.94375,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9858173076923076,1.0072639225181599,0.9855761798398731,1.0,0.9901286059715855,1.0796781728523228,0.8975829570543277,1.0,0.9901286059715855,1.0,0.9901286059715855,1.0072639225181599,0.985588620913917,1.0,0.9901286059715855,1.0067763794772508,0.985901633971166,1.0043457267020763,0.9874331859141713,1.0072639225181599,0.9855761798398733,1.0,0.9901286059715855,1.0796781728523228,0.8975829570543277,1.0141394441735738,0.9813492078394537,1.0043457267020763,0.9874331859141713
S9: 35.0-40.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.996875,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.521875,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.98125,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9945054945054943,1.0002404424140419,0.997260358909314,1.0,0.997407413907549,1.038183179435987,0.9699229990701169,1.0,0.997407413907549,1.0,0.997407413907549,1.0,0.997407413907549,1.0,0.997407413907549,1.0014443909484834,0.9965204367262539,1.0,0.997407413907549,1.0002404424140419,0.9972603589093142,1.0,0.997407413907549,1.038183179435987,0.9699229990701169,1.0014443909484834,0.9965204367262538,1.0,0.997407413907549
S9: 40.0-45.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.94375,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.728125,1.0,1.0,1.0,1.0,1.0,0.709375,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.996875,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9931662087912088,1.0043457267020763,0.9943729688518684,1.0,0.9970683889092825,1.0213601767738767,0.9829150236383629,1.0228669781165478,0.9818179530520391,1.0,0.9970683889092825,1.0,0.9970683889092825,1.0,0.9970683889092825,1.0231185440236104,0.9816708980538044,1.0,0.9970683889092825,1.0043457267020763,0.9943729688518683,1.0,0.9970683889092825,1.0213601767738767,0.9829150236383629,1.0002404424140419,0.9969227797251281,1.0,0.9970683889092825
S9: 45.0-50.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.996875,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.00625,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.91875,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9881524725274724,1.0002404424140419,0.9890235471019173,1.0,0.9891706021001522,1.0827693909422176,0.8741221062572316,1.0,0.989170602100152,1.0,0.989170602100152,1.0,0.989170602100152,1.0,0.989170602100152,1.0062893081761006,0.9852427760429808,1.0,0.9891706021001522,1.0002404424140419,0.9890235471019175,1.0,0.9891706021001522,1.0827693909422176,0.8741221062572319,1.0062893081761006,0.9852427760429805,1.0,0.9891706021001522
